"values","name"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Capsella bursa-pastoris / Gewöhnliches Hirtentäschel"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Centaurea cyanus / Kornblume"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Centaurea jacea s.str./ Wiesen-Flockenblume"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Centaurea nigra ssp. nemoralis / Schwarze Flockenblume"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Centaurea pannonica / Schmalblättrige Flockenblume"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Centaurea scabiosa s.str. / Skabiosen-Flockenblume"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Cerastium holosteoides / Gewöhnliches Hornkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Chaenorhinum minus / Klaffmund"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Chaerophyllum aureum / Gold-Kälberkropf"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Chelidonium majus / Schöllkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Chenopodium bonus-henricus / Guter Heinrich"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Cichorium intybus / Gewöhnliche Wegwarte"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Cirsium oleraceum / Kohl-Kratzdistel"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Cirsium palustre / Sumpf-Kratzdistel"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Cirsium tuberosum / Knollen-Kratzdistel"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Clinopodium vulgare / Gewöhnlicher Wirbeldost"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Crepis biennis / Wiesen-Pippau"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Crepis capillaris / Kleinköpfiger Pippau"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Cynoglossum officinale / Echte Hundszunge"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Daucus carota / Wilde Möhre"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Dianthus armeria / Raue Nelke"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1","Bitte beachten Sie"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Dianthus carthusianorum / Kartäusernelke"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Dianthus deltoides / Heidenelke"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Dipsacus fullonum / Wilde Karde"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Dipsacus pilosus / Behaarte Karde"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Draba verna agg. / Frühlings-Hungerblümchen"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Epilobium hirsutum / Zottiges Weidenröschen"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Erodium cicutarium / Gewöhnlicher Reiherschnabel"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Eryngium campestre / Feld-Mannstreu"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Euphorbia cyparissias / Zypressen-Wolfsmilch"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Falcaria vulgaris / Gewöhnliche Sichelmöhre"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Filipendula ulmaria / Echtes Mädesüß"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Filipendula vulgaris / Kleines Mädesüß"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Fragaria vesca / Wald-Erdbeere"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Galatella linosyris / Goldhaaraster"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Galium album / Weißes Labkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Galium palustre agg. / Sumpf-Labkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=2","Galium sylvaticum s.str. / Wald-Labkraut"
