"Wissenschaftlicher Name","Deutscher Name","Produzent","URL"
"Nonea pulla","Braunes Mönchskraut,Dunkles Runzelnüsschen, Napfkraut","Staudengärtnerei StaudenSpatz",NA
"Nymphaea alba","Weiße Seerose,Wasserlilie","Staudengärtnerei StaudenSpatz",NA
"Nymphaea candida","Kleine Seerose","Staudengärtnerei StaudenSpatz",NA
"Nymphoides peltata","Europäische Seekanne,Teichenzian","Staudengärtnerei StaudenSpatz",NA
"Odontites luteus","Gelber Zahntrost","Staudengärtnerei StaudenSpatz",NA
"Oenanthe peucedanifolia","Haarstrangblättriger Wasserfenchel","Staudengärtnerei StaudenSpatz",NA
"Onobrychis montana","Berg-Esparsette","Staudengärtnerei StaudenSpatz",NA
"Ononis natrix","Gelbe Hauhechel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/gelber-hauhechel-ononis-natrix.html"
"Onopordum acanthium","Gewöhnliche Eselsdistel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/eselsdistel-onopordum-acanthium.html"
"Orlaya grandiflora","Strahlen-Breitsame","Staudengärtnerei StaudenSpatz",NA
"Ornithogalum nutans","Nickender Milchstern,Nickende Vogelmilch","Staudengärtnerei StaudenSpatz",NA
"Ornithopus perpusillus","Kleiner Vogelfuß,Mäusewicke","Staudengärtnerei StaudenSpatz",NA
"Osmunda regalis","Königsfarn","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/koenigsfarn-osmunda-regalis.html"
"Oxytropis pilosa","Steppen-Spitzkiel","Staudengärtnerei StaudenSpatz",NA
"Papaver argemone","Sand-Mohn","Staudengärtnerei StaudenSpatz",NA
"Papaver dubium","Saat-Mohn","Staudengärtnerei StaudenSpatz",NA
"Petrorhagia prolifera","Sprossende Felsennelke","Staudengärtnerei StaudenSpatz",NA
"Peucedanum alsaticum","Elsässer Haarstrang","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/elsaesser-haarstrang-peucedanum-alsaticum.html"
"Peucedanum carvifolia","Kümmel-Haarstrang,Kümmelblatt-Haarstrang","Staudengärtnerei StaudenSpatz",NA
"Peucedanum cervaria","Hirschwurz-Haarstrang","Staudengärtnerei StaudenSpatz",NA
"Peucedanum officinale","Echter Haarstrang","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/gewoehnlicher-haarstrang-peucedanum-officinale.html"
"Peucedanum oreoselinum","Berg-Haarstrang","Staudengärtnerei StaudenSpatz",NA
"Peucedanum ostruthium","Meisterwurz","Staudengärtnerei StaudenSpatz",NA
"Peucedanum palustre","Sumpf-Haarstrang","Staudengärtnerei StaudenSpatz",NA
"Phleum phleoides","Steppen-Lieschgras","Staudengärtnerei StaudenSpatz",NA
"Phyteuma orbiculare","Kugelige Teufelskralle","Staudengärtnerei StaudenSpatz",NA
"Platanthera bifolia","Weiße Waldhyazinthe","Staudengärtnerei StaudenSpatz",NA
"Platanthera chlorantha","Grünliche Waldhyazinthe","Staudengärtnerei StaudenSpatz",NA
"Poa alpina","Alpen-Rispengras","Staudengärtnerei StaudenSpatz",NA
"Polemonium caeruleum","Blaue Himmelsleiter,Jakobsleiter","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/jakobsleiter-polemonium-caeruleum.html"
"Polemonium caeruleum","Blaue Himmelsleiter,Jakobsleiter","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/weisse-jakobsleiter-polemonium-caeruleum-album.html"
"Polystichum braunii","Brauns Schildfarn","Staudengärtnerei StaudenSpatz",NA
"Populus nigra","Schwarz-Pappel,Saarbaum","Staudengärtnerei StaudenSpatz",NA
"Potentilla alba","Weißes Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla aurea","Gold-Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla incana","Sand-Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla palustris","Sumpfblutauge,Sumpf-Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Potentilla rupestris","Felsen-Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Primula auricula","Alpen-Aurikel","Staudengärtnerei StaudenSpatz",NA
"Primula hirsuta","Behaarte Primel","Staudengärtnerei StaudenSpatz",NA
"Primula vulgaris","Stängellose Schlüsselblume","Staudengärtnerei StaudenSpatz",NA
"Prunella grandiflora","Großblütige Braunelle","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/braunelle-gruss-aus-isernhagen-prunella-grandiflora-gruss-aus-isernhagen.html"
"Prunella grandiflora","Großblütige Braunelle","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/grosse-braunelle-prunella-grandiflora.html"
"Prunella grandiflora","Großblütige Braunelle","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/weisse-braunelle-prunella-grandiflora-alba.html"
"Pseudolysimachion longifolium","Langblättriger Ehrenpreis","Staudengärtnerei StaudenSpatz",NA
"Pulmonaria mollis","Weiches Lungenkraut","Staudengärtnerei StaudenSpatz",NA
"Pulsatilla vulgaris","Gewöhnliche Kuhschelle","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/kuechenschelle-rubra-pulsatilla-vulgaris-rubra.html"
"Pulsatilla vulgaris","Gewöhnliche Kuhschelle","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/kuechenschelle-pulsatilla-vulgaris.html"
"Pyrus pyraster","Wildbirne","Staudengärtnerei StaudenSpatz",NA
"Quercus pubescens","Flaum-Eiche","Staudengärtnerei StaudenSpatz",NA
"Ranunculus aquatilis","Gewöhnlicher Wasserhahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus arvensis","Acker-Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus lingua","Zungen-Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Ranunculus montanus","Berg-Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Rhamnus saxatilis","Felsen-Kreuzdorn","Staudengärtnerei StaudenSpatz",NA
"Rhodiola rosea","Rosenwurz","Staudengärtnerei StaudenSpatz",NA
"Rhododendron ferrugineum","Rostblättrige Alpenrose","Staudengärtnerei StaudenSpatz",NA
"Ribes petraeum","Felsen-Johannisbeere","Staudengärtnerei StaudenSpatz",NA
"Rosa agrestis","Ackerrose","Staudengärtnerei StaudenSpatz",NA
"Rosa elliptica","Keilblättrige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa gallica","Essigrose","Staudengärtnerei StaudenSpatz",NA
"Rosa glauca","Hechtrose,Rotblättrige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa jundzillii","Raublättrige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa majalis","Zimtrose","Staudengärtnerei StaudenSpatz",NA
"Rosa micrantha","Kleinblütige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa pendulina","Hängefrucht-Rose,Ackerheckenrose, Alpenheckenrose","Staudengärtnerei StaudenSpatz",NA
"Rosa stylosa","Griffel-Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa tomentella","Flaumrose,Stumpfblättrige Rose","Staudengärtnerei StaudenSpatz",NA
"Rosa villosa","Apfelrose","Staudengärtnerei StaudenSpatz",NA
"Rubus chamaemorus","Moltebeere","Staudengärtnerei StaudenSpatz",NA
"Rumex aquaticus","Wasser-Ampfer","Staudengärtnerei StaudenSpatz",NA
"Rumex hydrolapathum","Fluß-Ampfer","Staudengärtnerei StaudenSpatz",NA
"Rumex maritimus","Strand-Ampfer,Ufer-Ampfer","Staudengärtnerei StaudenSpatz",NA
"Ruta graveolens","Wein-Raute","Staudengärtnerei StaudenSpatz",NA
"Sagina nodosa","Knotiges Mastkraut","Staudengärtnerei StaudenSpatz",NA
"Salix daphnoides","Reif-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix pentandra","Lorbeer-Weide","Staudengärtnerei StaudenSpatz",NA
"Salix starkeana","Bleiche Weide","Staudengärtnerei StaudenSpatz",NA
"Salvia nemorosa","Steppensalbei,Hain-Salbei","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/steppensalbei-salvia-nemorosa.html"
"Salvia nemorosa","Steppensalbei,Hain-Salbei","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/steppensalbei-adrian-salvia-nemorosa-adrian.html"
"Salvia nemorosa","Steppensalbei,Hain-Salbei","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/steppensalbei-blauhuegel-salvia-nemorosa-blauhuegel.html"
"Salvia nemorosa","Steppensalbei,Hain-Salbei","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/steppensalbei-caradonna-salvia-nemorosa-caradonna.html"
"Salvia nemorosa","Steppensalbei,Hain-Salbei","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/steppensalbei-eos-salvia-nemorosa-eos.html"
"Salvia nemorosa","Steppensalbei,Hain-Salbei","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/steppensalbei-mainacht-salvia-nemorosa-mainacht.html"
"Salvia nemorosa","Steppensalbei,Hain-Salbei","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/steppensalbei-ostfriesland-salvia-nemorosa-ostfriesland.html"
"Salvia nemorosa","Steppensalbei,Hain-Salbei","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/steppensalbei-viola-klose-salvia-nemorosa-viola-klose.html"
"Saxifraga aizoides","Fetthennen-Steinbrech","Staudengärtnerei StaudenSpatz",NA
"Saxifraga granulata","Körnchen-Steinbrech","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/knoellchen-steinbrech-saxifraga-granulata.html"
"Saxifraga paniculata","Rispen-Steinbrech,Trauben-Steinbrech, Immergrüner Steinbrech","Staudengärtnerei StaudenSpatz",NA
"Scabiosa canescens","Duft-Skabiose","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/duft-skabiose-scabiosa-canescens.html"
"Scandix pecten-veneris","Venuskamm,Nadelkerbel","Staudengärtnerei StaudenSpatz",NA
"Schoenoplectus tabernaemontani","Salz-Teichbinse,Graue Seebinse","Staudengärtnerei StaudenSpatz",NA
"Schoenus nigricans","Schwarzes Kopfried,Kopfbinse","Staudengärtnerei StaudenSpatz",NA
"Scleranthus perennis","Ausdauernder Knäuel","Staudengärtnerei StaudenSpatz",NA
"Scorzonera austriaca","Österreichische Schwarzwurzel","Staudengärtnerei StaudenSpatz",NA
"Scorzonera hispanica","Garten-Schwarzwurzel,Spanische Schwarzwurzel","Staudengärtnerei StaudenSpatz",NA
"Scorzonera humilis","Niedrige Schwarzwurzel,Gartenschwarzwurzel","Staudengärtnerei StaudenSpatz",NA
"Scrophularia auriculata","Wasser-Braunwurz","Staudengärtnerei StaudenSpatz",NA
"Scutellaria minor","Kleines Helmkraut,Moorschildkraut","Staudengärtnerei StaudenSpatz",NA
"Sedum dasyphyllum","Buckel-Fetthenne","Staudengärtnerei StaudenSpatz",NA
"Selinum carvifolia","Kümmel-Silge,Kümmelblättrige Silge","Staudengärtnerei StaudenSpatz",NA
"Sempervivum tectorum","Dach-Hauswurz","Staudengärtnerei StaudenSpatz",NA
"Senecio paludosus","Sumpf-Greiskraut,Sumpf-Kreuzkraut, Jacobaea paludosa","Staudengärtnerei StaudenSpatz",NA
"Serratula tinctoria","Färber-Scharte","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/Faerberscharte-Serratula-tinctoria-.html"
"Seseli annuum","Steppenfenchel","Staudengärtnerei StaudenSpatz",NA
"Seseli hippomarathrum","Pferde-Sesel,Pferdedill","Staudengärtnerei StaudenSpatz",NA
"Seseli libanotis","Berg-Heilwurz","Staudengärtnerei StaudenSpatz",NA
"Silene otites","Ohrlöffel-Leimkraut","Staudengärtnerei StaudenSpatz",NA
"Sisymbrium orientale","Orientalische Rauke","Staudengärtnerei StaudenSpatz",NA
"Sium latifolium","Breitblättriger Merk","Staudengärtnerei StaudenSpatz",NA
"Sorbus chamaemespilus","Zwerg-Mehlbeere","Staudengärtnerei StaudenSpatz",NA
"Sorbus domestica","Speierling","Staudengärtnerei StaudenSpatz",NA
"Stachys germanica","Deutscher Ziest","Staudengärtnerei StaudenSpatz",NA
"Stipa calamagrostis","Silber-Raugras,Kamelhaargras","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/silberaehrengras-silber-raugras-stipa-calamagrostis-alt-achnatherum-calamagrostis.html"
"Stipa capillata","Haar-Pfriemengras,Büschel Haargras, Haarfedergras","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/Stipa-capillata--Bueschel-Haargras-.html"
"Stipa pennata","Echtes Federgras,Flausch-Federgras","Staudengärtnerei StaudenSpatz",NA
"Stipa pulcherrima","Pracht-Federgras","Staudengärtnerei StaudenSpatz",NA
"Stratiotes aloides","Krebsschere","Staudengärtnerei StaudenSpatz",NA
"Taxus baccata","Europäische Eibe,Gemeine Eibe","Staudengärtnerei StaudenSpatz",NA
"Tephroseris helenitis","Spatelblättriges Aschenkraut","Staudengärtnerei StaudenSpatz",NA
"Teucrium botrys","Trauben-Gamander","Staudengärtnerei StaudenSpatz",NA
"Teucrium montanum","Berg-Gamander","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/berg-gamander-teucrium-montanum.html"
"Teucrium scordium","Knoblauch-Gamander,Lauch-Gamander","Staudengärtnerei StaudenSpatz",NA
"Thalictrum minus","Kleine Wiesenraute","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/kleine-wiesenraute-thalictrum-minus.html"
"Thelypteris palustris","Sumpffarn","Staudengärtnerei StaudenSpatz",NA
"Thesium bavarum","Bayerisches Vermeinkraut,Berg-Leinblatt, Bayrisches Leinblatt","Staudengärtnerei StaudenSpatz",NA
"Thymus serpyllum","Sand-Thymian,Feld-Thymian","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/sand-thymian-thymus-serpyllum.html"
"Thymus serpyllum","Sand-Thymian,Feld-Thymian","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/sand-thymian-coccineus-thymus-serpyllum.html"
"Thymus serpyllum","Sand-Thymian,Feld-Thymian","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/weisser-sand-thymian-album-thymus-serpyllum.html"
"Trapa natans","Wassernuss","Staudengärtnerei StaudenSpatz",NA
"Trichophorum cespitosum","Rasen-Haarsimse","Staudengärtnerei StaudenSpatz",NA
"Trientalis europaea","Siebenstern","Staudengärtnerei StaudenSpatz",NA
"Trifolium alpestre","Hügel-Klee","Staudengärtnerei StaudenSpatz",NA
"Trifolium montanum","Berg-Klee","Staudengärtnerei StaudenSpatz",NA
"Trifolium rubens","Purpur-Klee,Fuchsschwanz-Klee","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/purpurklee-trifolium-rubens.html"
"Trifolium rubens","Purpur-Klee,Fuchsschwanz-Klee","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/purpurklee-peachy-pink-trifolium-rubens-peachy-pink.html"
"Trinia glauca","Blaugrüner Faserschirm,Scherbet, Kleiner Faserschirm","Staudengärtnerei StaudenSpatz",NA
"Trollius europaeus","Europäische Trollblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/trollblume-trollius-europaeus.html"
"Tulipa sylvestris","Wilde Tulpe,Weinbergstulpe, Wald-Tulpe","Staudengärtnerei StaudenSpatz",NA
"Typha angustifolia","Schmalblättriger Rohrkolben","Staudengärtnerei StaudenSpatz",NA
"Typha minima","Zwerg-Rohrkolben","Staudengärtnerei StaudenSpatz",NA
"Typha shuttleworthii","Shuttleworths Rohrkolben,Grauer Rohrkolben","Staudengärtnerei StaudenSpatz",NA
"Ulmus laevis","Flatter-Ulme","Staudengärtnerei StaudenSpatz",NA
"Utricularia vulgaris","Gewöhnlicher Wasserschlauch","Staudengärtnerei StaudenSpatz",NA
"Vaccinium oxycoccos","Gewöhnliche Moosbeere,Kranbeere","Staudengärtnerei StaudenSpatz",NA
"Vaccinium uliginosum","Rauschbeere,Moor-Heidelbeere","Staudengärtnerei StaudenSpatz",NA
"Vaccinium vitis-idaea","Preiselbeere,Kronsbeere","Staudengärtnerei StaudenSpatz",NA
"Veronica austriaca","Österreichischer Ehrenpreis","Staudengärtnerei StaudenSpatz",NA
"Vicia cassubica","Kassuben-Wicke","Staudengärtnerei StaudenSpatz",NA
"Vicia pisiformis","Erbsen-Wicke","Staudengärtnerei StaudenSpatz",NA
"Viola elatior","Hohes Veilchen","Staudengärtnerei StaudenSpatz",NA
"Viola palustris","Sumpf-Veilchen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/sumpfveilchen-viola-palustris.html"
"Viola rupestris","Sand-Veilchen","Staudengärtnerei StaudenSpatz",NA
"Woodsia ilvensis","Südlicher Wimperfarn,Rostrote Wimperfarn","Staudengärtnerei StaudenSpatz",NA
"Anarrhinum bellidifolium","Lochschlund","Staudengärtnerei StaudenSpatz",NA
"Cochlearia officinalis","Echtes Löffelkraut","Staudengärtnerei StaudenSpatz",NA
"Dracocephalum ruyschiana","Nordischer Drachenkopf,Schwedischer Drachenkopf","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/drachenkopf-dracocephalum-ruyschiana.html"
"Epilobium dodonaei","Rosmarin-Weidenröschen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/rosmarin-weidenroeschen-epilobium-dodonaei.html"
"Euphorbia epithymoides","Vielfarbige Wolfsmilch,Bunt-Wolfsmilch","Staudengärtnerei StaudenSpatz",NA
"Hypericum elodes","Sumpf-Johanniskraut","Staudengärtnerei StaudenSpatz",NA
"Inula ensifolia","Schwert-Alant,Schmalblättriger Alant","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/zwerg-alant-inula-ensifolia.html"
"Polystichum setiferum","Grannen-Schildfarn,Borstiger Schildfarn, Weicher Schildfarn","Staudengärtnerei StaudenSpatz",NA
"Primula x pubescens","Bastard-Aurikel","Staudengärtnerei StaudenSpatz",NA
"Sagina subulata","Sternmoos,Pfriemen-Mastkraut","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/sternmoos-sagina-subulata.html"
"Sagina subulata","Sternmoos,Pfriemen-Mastkraut","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/sternmoos-minima-sagina-subulata-minima.html"
"Salix alpina","Alpenweide","Staudengärtnerei StaudenSpatz",NA
"Verbascum phoeniceum","Violette Königskerze,Purpur-Königskerze, Phönizische Königskerze","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/purpur-koenigskerze-verbascum-phoeniceum.html"
"Adenophora liliifolia","Becherglocke,Lilienblättrige Becherglocke","Staudengärtnerei StaudenSpatz",NA
"Artemisia scoparia","Besen-Beifuß","Staudengärtnerei StaudenSpatz",NA
"Calamintha nepeta","Kleinblütige Bergminze,Steinquendel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/steinquendel-calamintha-nepeta.html"
"Lysimachia punctata","Punktierter Gilbweiderich","Staudengärtnerei StaudenSpatz",NA
"Pulsatilla patens","Finger-Kuhschelle","Staudengärtnerei StaudenSpatz",NA
"Ranunculus polyanthemos","Verschiedenschnabeliger Hain-Hahnenfuß","Staudengärtnerei StaudenSpatz",NA
"Rubus nemoralis","Hain-Brombeere","Staudengärtnerei StaudenSpatz",NA
"Salix myrtilloides","Heidelbeer-Weide,Sumpfweide, Moor-Weide","Staudengärtnerei StaudenSpatz",NA
"Saponaria ocymoides","Rotes Seifenkraut,Kriechendes Seifenkraut","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/polster-seifenkraut-saponaria-ocymoides.html"
"Saponaria ocymoides","Rotes Seifenkraut,Kriechendes Seifenkraut","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/polster-seifenkraut-snowtip-saponaria-ocymoides-snowtip.html"
"Scorzonera purpurea","Rote Schwarzwurzel,Violette Schwarzwurzel","Staudengärtnerei StaudenSpatz",NA
"Tamus communis","Gemeine Schmerwurz","Staudengärtnerei StaudenSpatz",NA
"Triglochin maritimum","Strand-Dreizack,Salz-Dreizack, Röhrkohl","Staudengärtnerei StaudenSpatz",NA
"Adonis vernalis","Frühlings-Adonisröschen","Staudengärtnerei StaudenSpatz",NA
"Astragalus alpinus","Alpen-Tragant","Staudengärtnerei StaudenSpatz",NA
"Barbarea stricta","Steife Winterkresse,Steifes Barbarakraut","Staudengärtnerei StaudenSpatz",NA
"Campanula latifolia","Breitblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wald-glockenblume-campanula-latifolia.html"
"Campanula latifolia","Breitblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/wald-glockenblume-alba-campanula-latifolia-var-macrantha-alba.html"
"Chaerophyllum aromaticum","Gewürz-Kälberkropf","Staudengärtnerei StaudenSpatz",NA
"Doronicum pardalianches","Kriechende Gämswurz","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/kriechende-gaemswurz-doronicum-pardalianches.html"
"Epilobium fleischeri","Fleischers Weidenröschen","Staudengärtnerei StaudenSpatz",NA
"Galanthus nivalis","Schneeglöckchen","Staudengärtnerei StaudenSpatz",NA
"Laser trilobum","Gewöhnlicher Rosskümmel","Staudengärtnerei StaudenSpatz",NA
"Leontopodium alpinum","Alpen-Edelweiß","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/edelweiss-silberzwerg-leontopodium-alpinum-silberzwerg.html"
"Onobrychis arenaria","Sand-Esparsette","Staudengärtnerei StaudenSpatz",NA
"Potentilla anglica","Englisches Fingerkraut,Niederliegendes Fingerkraut","Staudengärtnerei StaudenSpatz",NA
"Pulmonaria angustifolia","Schmalblättriges Lungenkraut","Staudengärtnerei StaudenSpatz",NA
"Staphylea pinnata","Gemeine Pimpernuss","Staudengärtnerei StaudenSpatz",NA
"Acer monspessulanum","Französischer Ahorn,Burgenahorn","Staudengärtnerei StaudenSpatz",NA
"Alisma lanceolatum","Lanzettblättriger Froschlöffel","Staudengärtnerei StaudenSpatz",NA
"Anthemis austriaca","Österreichische Hundskamille","Staudengärtnerei StaudenSpatz",NA
"Asplenium scolopendrium","Hirschzungenfarn,Hirschzunge","Staudengärtnerei StaudenSpatz",NA
"Bolboschoenus maritimus","Gewöhnliche Strandsimse,Strandbinse","Staudengärtnerei StaudenSpatz",NA
"Brassica nigra","Schwarzer Senf","Staudengärtnerei StaudenSpatz",NA
"Butomus umbellatus","Schwanenblume,Wasserliesch, Blumenbinse","Staudengärtnerei StaudenSpatz",NA
"Callitriche palustris","Sumpf-Wasserstern,Frühlings-Wasserstern","Staudengärtnerei StaudenSpatz",NA
"Carex riparia","Ufer-Segge","Staudengärtnerei StaudenSpatz",NA
"Chamaecytisus ratisbonensis","Regensburger Zwergginster,Cytisus ratisbonensis","Staudengärtnerei StaudenSpatz",NA
"Chamaecytisus supinus","Kopf-Zwergginster","Staudengärtnerei StaudenSpatz",NA
"Clematis recta","Aufrechte Waldrebe","Staudengärtnerei StaudenSpatz",NA
"Cornus mas","Kornelkirsche","Staudengärtnerei StaudenSpatz",NA
"Corydalis solida","Gefingerter Lerchensporn","Staudengärtnerei StaudenSpatz",NA
"Cotoneaster integerrimus","Gewöhnliche Zwergmispel","Staudengärtnerei StaudenSpatz",NA
"Cyclamen purpurascens","Europäisches Alpenveilchen","Staudengärtnerei StaudenSpatz",NA
"Dipsacus pilosus","Behaarte Karde","Staudengärtnerei StaudenSpatz",NA
"Erica tetralix","Moor-Glockenheide","Staudengärtnerei StaudenSpatz",NA
"Fallopia dumetorum","Hecken-Flügelknöterich","Staudengärtnerei StaudenSpatz",NA
"Gentiana acaulis","Kiesel-Glocken-Enzian,Kochscher Enzian, Stängelloser Enzian","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/staengelloser-enzian-gentiana-acaulis.html"
"Geranium rotundifolium","Rundblättriger Storchschnabel","Staudengärtnerei StaudenSpatz",NA
"Helianthemum apenninum","Apenninen-Sonnenröschen","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/apenninen-sonnenroeschen-helianthemum-apenninum.html"
"Helleborus foetidus","Palmblatt Nieswurz,Stinkende Nieswurz","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/palmblatt-nieswurz-helleborus-foetidus.html"
"Ilex aquifolium","Europäische Stechpalme","Staudengärtnerei StaudenSpatz",NA
"Isatis tinctoria","Färberwaid","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/faerberwaid-isatis-tinctoria.html"
"Kickxia spuria","Eiblättriges Tännelkraut,Eiblättriges Schlangenmaul, Eiblättriges Leinkraut","Staudengärtnerei StaudenSpatz",NA
"Lithospermum purpurocaeruleum","Blauroter Steinsame,Blaurote Rindszunge, Purpurblauer Steinsame","Staudengärtnerei StaudenSpatz",NA
"Lunaria rediviva","Ausdauerndes Silberblatt,Mehrjähriges Silberblatt, Wilde Mondviole","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/ausdauerndes-silberblatt-mondviole-lunaria-rediviva.html"
"Luzula nivea","Schneeweiße Hainsimse,Schnee-Marbel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/schnee-marbel-luzula-nivea.html"
"Malva moschata","Moschusmalve","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/moschus-malve-malva-moschata.html"
"Malva moschata","Moschusmalve","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/weisse-moschus-malve-alba-malva-moschata-alba.html"
"Melittis melissophyllum","Immenblatt","Staudengärtnerei StaudenSpatz",NA
"Petrorhagia saxifraga","Steinbrechfelsennelke,Felsennelke","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/felsennelke-rosette-petrorhagia-saxifraga-rosette.html"
"Physalis alkekengi","Lampionkirsche","Staudengärtnerei StaudenSpatz",NA
"Phyteuma nigrum","Schwarze Teufelskralle","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/schwarze-teufelskralle-phyteuma-nigrum.html"
"Poa chaixii","Wald-Rispengras,Berg-Rispengras","Staudengärtnerei StaudenSpatz",NA
"Polypodium interjectum","Mittlerer Tüpfelfarn","Staudengärtnerei StaudenSpatz",NA
"Populus x canescens","Grau-Pappel","Staudengärtnerei StaudenSpatz",NA
"Populus alba","Silber-Pappel,Weiß-Pappel","Staudengärtnerei StaudenSpatz",NA
"Potamogeton lucens","Spiegelndes Laichkraut","Staudengärtnerei StaudenSpatz",NA
"Primula farinosa","Mehlprimel","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/Primula-farinosa--Mehl-Primel-.html"
"Prunus mahaleb","Steinweichsel,Felsenkirsche, Weichselkirsche","Staudengärtnerei StaudenSpatz",NA
"Reseda luteola","Färber-Resede,Färber-Wau","Staudengärtnerei StaudenSpatz","https://www.stauden-spatzundfrank.de/faerber-wau-reseda-luteola.html"
"Ribes nigrum","Schwarze Johannisbeere","Staudengärtnerei StaudenSpatz",NA
"Rosa sherardii","Samtrose","Staudengärtnerei StaudenSpatz",NA
"Rosa tomentosa","Filz-Rose","Staudengärtnerei StaudenSpatz",NA
"Salix rosmarinifolia","Rosmarin-Weide","Staudengärtnerei StaudenSpatz",NA
