"Species","Producer","URL"
"Hieracium hoppeanum","Blauetikett Bornträger",NA
"Hieracium lachenalii","Blauetikett Bornträger",NA
"Hieracium lactucella","Blauetikett Bornträger",NA
"Hieracium levicaule","Blauetikett Bornträger",NA
"Hieracium murorum","Blauetikett Bornträger",NA
"Hieracium piloselloides","Blauetikett Bornträger",NA
"Hieracium sabaudum","Blauetikett Bornträger",NA
"Hieracium umbellatum","Blauetikett Bornträger",NA
"Hierochloe odorata","Blauetikett Bornträger",NA
"Hierochloë odorata","Blauetikett Bornträger",NA
"Hippocrepis comosa","Blauetikett Bornträger",NA
"Hippocrepis emerus","Blauetikett Bornträger",NA
"Hippuris vulgaris","Blauetikett Bornträger",NA
"Homogyne alpina","Blauetikett Bornträger",NA
"Honckenya peploides","Blauetikett Bornträger",NA
"Hordelymus europaeus","Blauetikett Bornträger",NA
"Horminum pyrenaicum","Blauetikett Bornträger",NA
"Hottonia palustris","Blauetikett Bornträger",NA
"Hyacinthoides non-scripta","Blauetikett Bornträger",NA
"Hydrocharis morsus-ranae","Blauetikett Bornträger",NA
"Hydrocotyle vulgaris","Blauetikett Bornträger",NA
"Hylotelephium maximum","Blauetikett Bornträger",NA
"Hyoscyamus niger","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/hyoscyamus-niger-bilsenkraut.html"
"Hypericum elodes","Blauetikett Bornträger",NA
"Hypericum hirsutum","Blauetikett Bornträger",NA
"Hypericum maculatum","Blauetikett Bornträger",NA
"Hypericum montanum","Blauetikett Bornträger",NA
"Hypericum tetrapterum","Blauetikett Bornträger",NA
"Hypochaeris glabra","Blauetikett Bornträger",NA
"Hypochaeris maculata","Blauetikett Bornträger",NA
"Hyssopus officinalis","Blauetikett Bornträger",NA
"Iberis amara","Blauetikett Bornträger",NA
"Ilex aquifolium","Blauetikett Bornträger",NA
"Impatiens noli-tangere","Blauetikett Bornträger",NA
"Inula britannica","Blauetikett Bornträger",NA
"Inula conyzae","Blauetikett Bornträger",NA
"Inula ensifolia","Blauetikett Bornträger",NA
"Inula helenium","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/inula-helenium-alant-samen.html"
"Inula hirta","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/inula-hirta-rauher-alant.html"
"Inula salicina","Blauetikett Bornträger",NA
"Iris aphylla","Blauetikett Bornträger",NA
"Iris germanica","Blauetikett Bornträger",NA
"Iris sibirica","Blauetikett Bornträger",NA
"Iris spuria","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/iris-spuria-steppeniris.html"
"Iris variegata","Blauetikett Bornträger",NA
"Isatis tinctoria","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/isatis-tinctoria-f-rberwaid.html"
"Jasione laevis","Blauetikett Bornträger",NA
"Jasione montana","Blauetikett Bornträger",NA
"Juncus conglomeratus","Blauetikett Bornträger",NA
"Juncus inflexus","Blauetikett Bornträger",NA
"Juncus subnodulosus","Blauetikett Bornträger",NA
"Juniperus communis","Blauetikett Bornträger",NA
"Juniperus sabina","Blauetikett Bornträger",NA
"Kickxia spuria","Blauetikett Bornträger",NA
"Knautia arvensis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/knautia-arvensis-acker-witwenblume.html"
"Knautia arvensis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/knautia-arvensis-acker-witwenblume-6233.html"
"Knautia drymeia","Blauetikett Bornträger",NA
"Koeleria glauca","Blauetikett Bornträger",NA
"Koeleria pyramidata","Blauetikett Bornträger",NA
"Lactuca perennis","Blauetikett Bornträger",NA
"Lactuca virosa","Blauetikett Bornträger",NA
"Lamium maculatum","Blauetikett Bornträger",NA
"Laser trilobum","Blauetikett Bornträger",NA
"Laserpitium latifolium","Blauetikett Bornträger",NA
"Laserpitium prutenicum","Blauetikett Bornträger",NA
"Laserpitium siler","Blauetikett Bornträger",NA
"Lathyrus aphaca","Blauetikett Bornträger",NA
"Lathyrus heterophyllus","Blauetikett Bornträger",NA
"Lathyrus linifolius","Blauetikett Bornträger",NA
"Lathyrus maritimus","Blauetikett Bornträger",NA
"Lathyrus niger","Blauetikett Bornträger",NA
"Lathyrus palustris","Blauetikett Bornträger",NA
"Lathyrus sylvestris","Blauetikett Bornträger",NA
"Lathyrus tuberosus","Blauetikett Bornträger",NA
"Lathyrus vernus","Blauetikett Bornträger",NA
"Lavatera thuringiaca","Blauetikett Bornträger",NA
"Ledum palustre","Blauetikett Bornträger",NA
"Legousia speculum-veneris","Blauetikett Bornträger",NA
"Leontodon hispidus","Blauetikett Bornträger",NA
"Leontopodium alpinum","Blauetikett Bornträger",NA
"Leonurus cardiaca","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/leonurus-cardiaca-herzgespann.html"
"Lepidium latifolium","Blauetikett Bornträger",NA
"Leucanthemum ircutianum","Blauetikett Bornträger",NA
"Leucanthemum vulgare","Blauetikett Bornträger",NA
"Leucojum aestivum","Blauetikett Bornträger",NA
"Leucojum vernum","Blauetikett Bornträger",NA
"Leymus arenarius","Blauetikett Bornträger",NA
"Libanotis pyrenaica","Blauetikett Bornträger",NA
"Lilium martagon","Blauetikett Bornträger",NA
"Limonium vulgare","Blauetikett Bornträger",NA
"Linaria alpina","Blauetikett Bornträger",NA
"Linaria repens","Blauetikett Bornträger",NA
"Linaria vulgaris","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/linaria-vulgaris-gemeines-leinkraut.html"
"Linum alpinum","Blauetikett Bornträger",NA
"Linum austriacum","Blauetikett Bornträger",NA
"Linum flavum","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/linum-flavum-gelber-staudenlein.html"
"Linum flavum","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/linum-flavum-gelber-lein-6176.html"
"Linum perenne","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/linum-perenne-blauer-staudenlein.html"
"Linum tenuifolium","Blauetikett Bornträger",NA
"Listera ovata","Blauetikett Bornträger",NA
"Lithospermum officinale","Blauetikett Bornträger",NA
"Lithospermum purpurocaeruleum","Blauetikett Bornträger",NA
"Lolium temulentum","Blauetikett Bornträger",NA
"Lonicera caerulea","Blauetikett Bornträger",NA
"Lonicera nigra","Blauetikett Bornträger",NA
"Lonicera periclymenum","Blauetikett Bornträger",NA
"Lonicera xylosteum","Blauetikett Bornträger",NA
"Lotus corniculatus","Blauetikett Bornträger",NA
"Lotus maritimus","Blauetikett Bornträger",NA
"Lotus pedunculatus","Blauetikett Bornträger",NA
"Lunaria rediviva","Blauetikett Bornträger",NA
"Luzula campestris","Blauetikett Bornträger",NA
"Luzula luzuloides","Blauetikett Bornträger",NA
"Luzula multiflora","Blauetikett Bornträger",NA
"Luzula nivea","Blauetikett Bornträger",NA
"Luzula pilosa","Blauetikett Bornträger",NA
"Luzula sylvatica","Blauetikett Bornträger",NA
"Lychnis flos-cuculi","Blauetikett Bornträger",NA
"Lychnis viscaria","Blauetikett Bornträger",NA
"Lysimachia nemorum","Blauetikett Bornträger",NA
"Lysimachia punctata","Blauetikett Bornträger",NA
"Lysimachia thyrsiflora","Blauetikett Bornträger",NA
"Lythrum hyssopifolia","Blauetikett Bornträger",NA
"Malus sylvestris","Blauetikett Bornträger",NA
"Malva alcea","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/malva-alcea-rosenpappel.html"
"Malva moschata","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/malva-moschata-moschus-malve.html"
"Malva neglecta","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/wegmalve-malva-neglecta.html"
"Malva neglecta","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/malva-neglecta-wegmalve-k-sepappel.html"
"Malva sylvestris","Blauetikett Bornträger",NA
"Marrubium vulgare","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/marrubium-vulgare-andorn.html"
"Matteuccia struthiopteris","Blauetikett Bornträger",NA
"Medicago falcata","Blauetikett Bornträger",NA
"Melampyrum arvense","Blauetikett Bornträger",NA
"Melampyrum nemorosum","Blauetikett Bornträger",NA
"Melampyrum pratense","Blauetikett Bornträger",NA
"Melampyrum sylvaticum","Blauetikett Bornträger",NA
"Melica ciliata","Blauetikett Bornträger",NA
"Melica nutans","Blauetikett Bornträger",NA
"Melica transsilvanica","Blauetikett Bornträger",NA
"Melica uniflora","Blauetikett Bornträger",NA
"Melittis melissophyllum","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/melittis-melissophyllum-immenblatt-waldmelisse.html"
"Mentha arvensis","Blauetikett Bornträger",NA
"Mentha longifolia","Blauetikett Bornträger",NA
"Mentha pulegium","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/mentha-pulegium-poleiminze.html"
"Mentha suaveolens","Blauetikett Bornträger",NA
"Mentha x rotundifolia","Blauetikett Bornträger",NA
"Menyanthes trifoliata","Blauetikett Bornträger",NA
"Mercurialis perennis","Blauetikett Bornträger",NA
"Mespilus germanica","Blauetikett Bornträger",NA
"Meum athamanticum","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/meum-athamanticum-b-rwurz.html"
"Milium effusum","Blauetikett Bornträger",NA
"Minuartia austriaca","Blauetikett Bornträger",NA
"Misopates orontium","Blauetikett Bornträger",NA
"Moehringia muscosa","Blauetikett Bornträger",NA
"Molinia arundinacea","Blauetikett Bornträger",NA
"Molinia caerulea","Blauetikett Bornträger",NA
"Muscari botryoides","Blauetikett Bornträger",NA
"Muscari comosum","Blauetikett Bornträger",NA
"Muscari neglectum","Blauetikett Bornträger",NA
"Muscari racemosum","Blauetikett Bornträger",NA
"Myosotis rehsteineri","Blauetikett Bornträger",NA
"Myosotis sylvatica","Blauetikett Bornträger",NA
"Myrica gale","Blauetikett Bornträger",NA
"Myricaria germanica","Blauetikett Bornträger",NA
"Myriophyllum spicatum","Blauetikett Bornträger",NA
"Myriophyllum verticillatum","Blauetikett Bornträger",NA
"Myrrhis odorata","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/myrrhis-odorata-s-dolde.html"
"Narcissus poeticus","Blauetikett Bornträger",NA
"Narcissus pseudonarcissus","Blauetikett Bornträger",NA
"Nardus stricta","Blauetikett Bornträger",NA
"Nasturtium officinale","Blauetikett Bornträger",NA
"Nepeta cataria","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/nepeta-cataria-katzenminze.html"
"Nigella arvensis","Blauetikett Bornträger",NA
"Noccaea caerulescens","Blauetikett Bornträger",NA
"Noccaea montana","Blauetikett Bornträger",NA
"Nonea pulla","Blauetikett Bornträger",NA
"Nuphar lutea","Blauetikett Bornträger",NA
"Nymphaea alba","Blauetikett Bornträger",NA
"Nymphaea candida","Blauetikett Bornträger",NA
"Nymphoides peltata","Blauetikett Bornträger",NA
"Odontites luteus","Blauetikett Bornträger",NA
"Odontites vulgaris","Blauetikett Bornträger",NA
"Oenanthe peucedanifolia","Blauetikett Bornträger",NA
"Onobrychis arenaria","Blauetikett Bornträger",NA
"Onobrychis montana","Blauetikett Bornträger",NA
"Onobrychis viciifolia","Blauetikett Bornträger",NA
"Ononis arvensis","Blauetikett Bornträger",NA
"Ononis natrix","Blauetikett Bornträger",NA
"Ononis repens","Blauetikett Bornträger",NA
"Ononis spinosa","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/ononis-spinosa-dornige-hauhechel.html"
"Ononis spinosa","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/ononis-spinosa-dorniger-hauhechel.html"
"Onopordum acanthium","Blauetikett Bornträger",NA
"Origanum vulgare","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/origanum-vulgare-wilder-majoran.html"
"Orlaya grandiflora","Blauetikett Bornträger",NA
"Ornithogalum nutans","Blauetikett Bornträger",NA
"Ornithogalum umbellatum","Blauetikett Bornträger",NA
"Ornithopus perpusillus","Blauetikett Bornträger",NA
"Osmunda regalis","Blauetikett Bornträger",NA
"Oxyria digyna","Blauetikett Bornträger",NA
"Oxytropis pilosa","Blauetikett Bornträger",NA
"Papaver argemone","Blauetikett Bornträger",NA
"Papaver dubium","Blauetikett Bornträger",NA
"Parietaria judaica","Blauetikett Bornträger",NA
"Paris quadrifolia","Blauetikett Bornträger",NA
"Petasites albus","Blauetikett Bornträger",NA
"Petasites hybridus","Blauetikett Bornträger",NA
"Petasites spurius","Blauetikett Bornträger",NA
"Petrorhagia prolifera","Blauetikett Bornträger",NA
"Petrorhagia saxifraga","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/petrorhagia-saxifraga-felsennelke.html"
"Petrorhagia saxifraga","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/petrorhagia-saxifraga-felsennelke-4841.html"
"Peucedanum alsaticum","Blauetikett Bornträger",NA
"Peucedanum carvifolia","Blauetikett Bornträger",NA
"Peucedanum cervaria","Blauetikett Bornträger",NA
"Peucedanum officinale","Blauetikett Bornträger",NA
"Peucedanum oreoselinum","Blauetikett Bornträger",NA
"Peucedanum ostruthium","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/peucedanum-ostruthium-meisterwurz.html"
"Peucedanum palustre","Blauetikett Bornträger",NA
"Phegopteris connectilis","Blauetikett Bornträger",NA
"Phleum phleoides","Blauetikett Bornträger",NA
"Physalis alkekengi","Blauetikett Bornträger",NA
"Phyteuma betonicifolium","Blauetikett Bornträger",NA
"Phyteuma nigrum","Blauetikett Bornträger",NA
"Phyteuma orbiculare","Blauetikett Bornträger",NA
"Phyteuma ovatum","Blauetikett Bornträger",NA
"Phyteuma spicatum","Blauetikett Bornträger",NA
"Picea abies","Blauetikett Bornträger",NA
"Picris hieracioides","Blauetikett Bornträger",NA
"Pimpinella major","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/pimpinella-major-gro-e-bibernelle.html"
"Pimpinella nigra","Blauetikett Bornträger",NA
"Pimpinella saxifraga","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/pimpinella-saxifraga-kleine-bibernelle.html"
"Plantago coronopus","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/plantago-coronopus-hirschhornwegerich.html"
"Plantago major","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/plantago-major-breitwegerich.html"
"Plantago media","Blauetikett Bornträger",NA
"Platanthera bifolia","Blauetikett Bornträger",NA
"Platanthera chlorantha","Blauetikett Bornträger",NA
"Poa alpina","Blauetikett Bornträger",NA
"Poa chaixii","Blauetikett Bornträger",NA
"Polemonium caeruleum","Blauetikett Bornträger",NA
"Polygala amara","Blauetikett Bornträger",NA
"Polygala comosa","Blauetikett Bornträger",NA
"Polygala vulgaris","Blauetikett Bornträger",NA
"Polygonatum multiflorum","Blauetikett Bornträger",NA
"Polygonatum odoratum","Blauetikett Bornträger",NA
"Polygonatum verticillatum","Blauetikett Bornträger",NA
"Polypodium interjectum","Blauetikett Bornträger",NA
"Polypodium vulgare","Blauetikett Bornträger",NA
"Polystichum aculeatum","Blauetikett Bornträger",NA
"Polystichum braunii","Blauetikett Bornträger",NA
"Polystichum setiferum","Blauetikett Bornträger",NA
"Populus alba","Blauetikett Bornträger",NA
"Populus nigra","Blauetikett Bornträger",NA
"Populus x canescens","Blauetikett Bornträger",NA
"Portulaca oleracea","Blauetikett Bornträger",NA
"Potamogeton crispus","Blauetikett Bornträger",NA
"Potamogeton lucens","Blauetikett Bornträger",NA
"Potamogeton natans","Blauetikett Bornträger",NA
"Potentilla alba","Blauetikett Bornträger",NA
"Potentilla anglica","Blauetikett Bornträger",NA
"Potentilla argentea","Blauetikett Bornträger",NA
"Potentilla aurea","Blauetikett Bornträger",NA
"Potentilla crantzii","Blauetikett Bornträger",NA
"Potentilla erecta","Blauetikett Bornträger",NA
"Potentilla incana","Blauetikett Bornträger",NA
"Potentilla neumanniana","Blauetikett Bornträger",NA
"Potentilla palustris","Blauetikett Bornträger",NA
"Potentilla recta","Blauetikett Bornträger",NA
"Potentilla rupestris","Blauetikett Bornträger",NA
"Potentilla sterilis","Blauetikett Bornträger",NA
"Prenanthes purpurea","Blauetikett Bornträger",NA
"Primula auricula","Blauetikett Bornträger",NA
"Primula clusiana","Blauetikett Bornträger",NA
"Primula elatior","Blauetikett Bornträger",NA
"Primula farinosa","Blauetikett Bornträger",NA
"Primula hirsuta","Blauetikett Bornträger",NA
"Primula veris","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/wiesenschl-sselblume-primula-veris.html"
"Primula veris","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/primula-veris-schluesselblume.html"
"Primula vulgaris","Blauetikett Bornträger",NA
"Primula x pubescens","Blauetikett Bornträger",NA
"Prunella grandiflora","Blauetikett Bornträger",NA
"Prunus avium","Blauetikett Bornträger",NA
"Prunus domestica","Blauetikett Bornträger",NA
"Prunus fruticosa","Blauetikett Bornträger",NA
"Prunus mahaleb","Blauetikett Bornträger",NA
"Pseudofumaria lutea","Blauetikett Bornträger",NA
"Pseudolysimachion longifolium","Blauetikett Bornträger",NA
"Pulicaria dysenterica","Blauetikett Bornträger",NA
"Pulmonaria angustifolia","Blauetikett Bornträger",NA
"Pulmonaria mollis","Blauetikett Bornträger",NA
"Pulmonaria obscura","Blauetikett Bornträger",NA
"Pulmonaria officinalis","Blauetikett Bornträger",NA
"Pulmonaria rubra","Blauetikett Bornträger",NA
"Pulsatilla patens","Blauetikett Bornträger",NA
"Pulsatilla pratensis","Blauetikett Bornträger",NA
"Pulsatilla vulgaris","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/pulsatilla-vulgaris-kuechenschelle.html"
"Pulsatilla vulgaris","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/pulsatilla-vulgaris-rote-glocke-kuechenschelle-samen.html"
"Pulsatilla vulgaris","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/pulsatilla-vulgaris-kuechenschelle-6157.html"
"Puschkinia scilloides","Blauetikett Bornträger",NA
"Pyrus pyraster","Blauetikett Bornträger",NA
"Quercus pubescens","Blauetikett Bornträger",NA
"Ranunculus aquatilis","Blauetikett Bornträger",NA
"Ranunculus arvensis","Blauetikett Bornträger",NA
"Ranunculus bulbosus","Blauetikett Bornträger",NA
"Ranunculus flammula","Blauetikett Bornträger",NA
"Ranunculus lanuginosus","Blauetikett Bornträger",NA
"Ranunculus lingua","Blauetikett Bornträger",NA
"Ranunculus montanus","Blauetikett Bornträger",NA
"Ranunculus polyanthemos","Blauetikett Bornträger",NA
"Raphanus raphanistrum","Blauetikett Bornträger",NA
"Rapistrum perenne","Blauetikett Bornträger",NA
"Reseda lutea","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/reseda-lutea-gelber-wau.html"
"Reseda luteola","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/reseda-luteola-f-rberwau.html"
"Rhamnus cathartica","Blauetikett Bornträger",NA
"Rhamnus saxatilis","Blauetikett Bornträger",NA
"Rhinanthus alectorolophus","Blauetikett Bornträger",NA
"Rhinanthus minor","Blauetikett Bornträger",NA
"Rhinanthus serotinus","Blauetikett Bornträger",NA
"Rhodiola rosea","Blauetikett Bornträger",NA
"Rhododendron ferrugineum","Blauetikett Bornträger",NA
"Rhododendron tomentosum","Blauetikett Bornträger",NA
"Ribes alpinum","Blauetikett Bornträger",NA
"Ribes nigrum","Blauetikett Bornträger",NA
"Ribes petraeum","Blauetikett Bornträger",NA
"Rorippa amphibia","Blauetikett Bornträger",NA
"Rosa agrestis","Blauetikett Bornträger",NA
"Rosa arvensis","Blauetikett Bornträger",NA
"Rosa corymbifera","Blauetikett Bornträger",NA
"Rosa dumalis","Blauetikett Bornträger",NA
"Rosa elliptica","Blauetikett Bornträger",NA
"Rosa gallica","Blauetikett Bornträger",NA
"Rosa glauca","Blauetikett Bornträger",NA
"Rosa jundzillii","Blauetikett Bornträger",NA
"Rosa majalis","Blauetikett Bornträger",NA
"Rosa micrantha","Blauetikett Bornträger",NA
"Rosa mollis","Blauetikett Bornträger",NA
"Rosa pendulina","Blauetikett Bornträger",NA
"Rosa rubiginosa","Blauetikett Bornträger",NA
"Rosa scabriuscula","Blauetikett Bornträger",NA
"Rosa sherardii","Blauetikett Bornträger",NA
"Rosa spinosissima","Blauetikett Bornträger",NA
"Rosa stylosa","Blauetikett Bornträger",NA
"Rosa tomentella","Blauetikett Bornträger",NA
"Rosa tomentosa","Blauetikett Bornträger",NA
"Rosa villosa","Blauetikett Bornträger",NA
"Rubus chamaemorus","Blauetikett Bornträger",NA
"Rubus nemoralis","Blauetikett Bornträger",NA
"Rubus odoratus","Blauetikett Bornträger",NA
"Rubus parviflorus","Blauetikett Bornträger",NA
"Rubus saxatilis","Blauetikett Bornträger",NA
"Rubus spectabilis","Blauetikett Bornträger",NA
"Rubus ulmifolius","Blauetikett Bornträger",NA
"Rubus vulgaris","Blauetikett Bornträger",NA
"Rumex acetosa","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/gro-er-sauerampfer-rumex-acetosa.html"
"Rumex aquaticus","Blauetikett Bornträger",NA
"Rumex conglomeratus","Blauetikett Bornträger",NA
"Rumex hydrolapathum","Blauetikett Bornträger",NA
"Rumex longifolius","Blauetikett Bornträger",NA
"Rumex maritimus","Blauetikett Bornträger",NA
"Rumex sanguineus","Blauetikett Bornträger",NA
"Rumex scutatus","Blauetikett Bornträger",NA
"Ruta graveolens","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/weinraute-ruta-graveolens.html"
"Sagina nodosa","Blauetikett Bornträger",NA
"Sagina subulata","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/sagina-subulata-sternenmoos.html"
"Sagittaria sagittifolia","Blauetikett Bornträger",NA
"Salix alba","Blauetikett Bornträger",NA
"Salix alpina","Blauetikett Bornträger",NA
"Salix aurita","Blauetikett Bornträger",NA
"Salix bicolor","Blauetikett Bornträger",NA
"Salix caesia","Blauetikett Bornträger",NA
"Salix daphnoides","Blauetikett Bornträger",NA
"Salix fragilis","Blauetikett Bornträger",NA
"Salix hastata","Blauetikett Bornträger",NA
"Salix herbacea","Blauetikett Bornträger",NA
"Salix myrtilloides","Blauetikett Bornträger",NA
"Salix nigricans","Blauetikett Bornträger",NA
"Salix pentandra","Blauetikett Bornträger",NA
"Salix purpurea","Blauetikett Bornträger",NA
"Salix repens","Blauetikett Bornträger",NA
"Salix reticulata","Blauetikett Bornträger",NA
"Salix rosmarinifolia","Blauetikett Bornträger",NA
"Salix starkeana","Blauetikett Bornträger",NA
"Salix triandra","Blauetikett Bornträger",NA
"Salvia glutinosa","Blauetikett Bornträger",NA
"Salvia nemorosa","Blauetikett Bornträger",NA
"Salvia pratensis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/salvia-pratensis-wiesensalbei.html"
"Salvia verticillata","Blauetikett Bornträger",NA
"Sambucus ebulus","Blauetikett Bornträger",NA
"Sanguisorba minor","Blauetikett Bornträger",NA
"Sanguisorba officinalis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/grosser-wiesenknopf-sanguisorba-officinalis.html"
"Sanguisorba officinalis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/sanguisorba-officinalis-gro-er-wiesenknopf.html"
"Sanicula europaea","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/sanicula-europaea-sanikel.html"
"Saponaria ocymoides","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/saponaria-ocymoides-polster-seifenkraut.html"
"Saxifraga aizoides","Blauetikett Bornträger",NA
"Saxifraga granulata","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/saxifraga-granulata-kn-llchen-steinbrech.html"
"Saxifraga paniculata","Blauetikett Bornträger",NA
"Scabiosa canescens","Blauetikett Bornträger",NA
"Scabiosa columbaria","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/scabiosa-columbaria-tauben-scabiose.html"
"Scabiosa ochroleuca","Blauetikett Bornträger",NA
"Scandix pecten-veneris","Blauetikett Bornträger",NA
"Schoenoplectus lacustris","Blauetikett Bornträger",NA
"Schoenoplectus tabernaemontani","Blauetikett Bornträger",NA
"Schoenus nigricans","Blauetikett Bornträger",NA
"Scilla bifolia","Blauetikett Bornträger",NA
"Scirpus sylvaticus","Blauetikett Bornträger",NA
"Scleranthus perennis","Blauetikett Bornträger",NA
"Scorzonera austriaca","Blauetikett Bornträger",NA
"Scorzonera hispanica","Blauetikett Bornträger",NA
"Scorzonera humilis","Blauetikett Bornträger",NA
"Scorzonera purpurea","Blauetikett Bornträger",NA
"Scrophularia auriculata","Blauetikett Bornträger",NA
"Scrophularia umbrosa","Blauetikett Bornträger",NA
"Scrophularia vernalis","Blauetikett Bornträger",NA
"Scutellaria altissima","Blauetikett Bornträger",NA
"Scutellaria minor","Blauetikett Bornträger",NA
"Sedum album","Blauetikett Bornträger",NA
"Sedum dasyphyllum","Blauetikett Bornträger",NA
"Sedum maximum","Blauetikett Bornträger",NA
"Sedum rupestre","Blauetikett Bornträger",NA
"Sedum sexangulare","Blauetikett Bornträger",NA
"Sedum telephium","Blauetikett Bornträger",NA
"Selinum carvifolia","Blauetikett Bornträger",NA
"Selinum dubium","Blauetikett Bornträger",NA
"Sempervivum tectorum","Blauetikett Bornträger",NA
"Senecio aquaticus","Blauetikett Bornträger",NA
"Senecio erucifolius","Blauetikett Bornträger",NA
"Senecio ovatus","Blauetikett Bornträger",NA
"Senecio paludosus","Blauetikett Bornträger",NA
"Senecio sarracenicus","Blauetikett Bornträger",NA
"Senecio subalpinus","Blauetikett Bornträger",NA
"Senecio sylvaticus","Blauetikett Bornträger",NA
"Serratula tinctoria","Blauetikett Bornträger",NA
"Seseli annuum","Blauetikett Bornträger",NA
"Seseli hippomarathrum","Blauetikett Bornträger",NA
"Seseli libanotis","Blauetikett Bornträger",NA
"Seseli montanum","Blauetikett Bornträger",NA
"Sesleria caerulea","Blauetikett Bornträger",NA
"Sherardia arvensis","Blauetikett Bornträger",NA
"Sibbaldia procumbens","Blauetikett Bornträger",NA
"Silaum silaus","Blauetikett Bornträger",NA
"Silene armeria","Blauetikett Bornträger",NA
"Silene baccifera","Blauetikett Bornträger",NA
"Silene noctiflora","Blauetikett Bornträger",NA
"Silene nutans","Blauetikett Bornträger",NA
"Silene otites","Blauetikett Bornträger",NA
"Silene viscaria","Blauetikett Bornträger",NA
"Silene vulgaris","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/aufgeblasenes-leimkraut-silene-vulgaris.html"
"Sisymbrium loeselii","Blauetikett Bornträger",NA
"Sisymbrium orientale","Blauetikett Bornträger",NA
"Sium latifolium","Blauetikett Bornträger",NA
"Solidago virgaurea","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/solidago-virgaurea-echte-goldrute.html"
"Sonchus palustris","Blauetikett Bornträger",NA
"Sorbus aria","Blauetikett Bornträger",NA
"Sorbus chamaemespilus","Blauetikett Bornträger",NA
"Sorbus domestica","Blauetikett Bornträger",NA
"Sorbus latifolia","Blauetikett Bornträger",NA
"Sorbus torminalis","Blauetikett Bornträger",NA
"Sparganium emersum","Blauetikett Bornträger",NA
"Sparganium erectum","Blauetikett Bornträger",NA
"Spergula arvensis","Blauetikett Bornträger",NA
"Spergularia marina","Blauetikett Bornträger",NA
"Spergularia media","Blauetikett Bornträger",NA
"Spergularia rubra","Blauetikett Bornträger",NA
