"Wissenschaftlicher Name","Deutscher Name","Produzent","URL"
"Abies alba","Weiß-Tanne,Edel-Tanne, Silber-Tanne","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Acer campestre","Feldahorn,Maßholder","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-697-FeldAhorn_Acer_campestre.htm"
"Acer campestre","Feldahorn,Maßholder","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-3-FeldAhorn_Acer_campestre_60100.htm"
"Acer monspessulanum","Französischer Ahorn,Burgenahorn","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-406-FranzA¶sischer_Ahorn_Acer_monspessulanum.htm"
"Acer monspessulanum","Französischer Ahorn,Burgenahorn","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-3088-FranzA¶sischer_Ahorn_Acer_monspessulanum.htm"
"Acer opalus","Schneeballblättriger Ahorn","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Achillea macrophylla","Großblättrige Schafgarbe","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Achillea nobilis","Edel-Schafgarbe","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2016-Edle_Schafgarbe_DuftSchafgarbe_Achillea_nobilis.htm"
"Achillea nobilis","Edel-Schafgarbe","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39674-Edle_Schafgarbe_DuftSchafgarbe_Achillea_nobilis.htm"
"Achillea ptarmica","Sumpf-Schafgarbe","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-702-SumpfSchafgarbe_Achillea_ptarmica.htm"
"Achillea ptarmica","Sumpf-Schafgarbe","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2017-SumpfSchafgarbe_Achillea_ptarmica.htm"
"Achillea ptarmica","Sumpf-Schafgarbe","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39671-SumpfSchafgarbe_BertramsGarbe_Achillea_ptarmica.htm"
"Achillea salicifolia","Weidenblättrige Sumpf-Schafgarbe","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Acinos arvensis","Steinquendel","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Aconitum lycoctonum","Wolfs-Eisenhut","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-3152-HahnenfuAblA¤ttr_Eisenhut_Aconitum_lamarckii_lycoctonum_sspneapolitanum.htm"
"Aconitum lycoctonum","Wolfs-Eisenhut","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2021-FuchsEisenhut_Gelber_Eisenhut_Aconitum_lycoctonum_sspvulparia.htm"
"Aconitum napellus","Blauer Eisenhut","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2019-Blauer_Eisenhut_Aconitum_napellus.htm"
"Aconitum napellus","Blauer Eisenhut","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2020-Blauer_Eisenhut_weiA_Aconitum_napellus_Album.htm"
"Aconitum variegatum","Bunter Eisenhut","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Actaea spicata","Christophskraut","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Adenophora liliifolia","Becherglocke,Lilienblättrige Becherglocke","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Adonis aestivalis","Sommer-Adonisröschen,Blutauge, Blutströpfchen, Sommerblutströpfchen, Feuerröschen, Kleines Teufelsauge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-964-SommerAdonisrA¶schen_Adonis_aestivalis_SA_Kaltkeimer.htm"
"Adonis vernalis","Frühlings-Adonisröschen","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Aethusa cynapium","Hundspetersilie","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Agrimonia eupatoria","Gewöhnlicher Odermennig,Wohlriechender Odermennig, Kleiner Odermennig","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2026-Kleiner_Odermennig_Agrimonia_eupatoria.htm"
"Agrimonia eupatoria","Gewöhnlicher Odermennig,Wohlriechender Odermennig, Kleiner Odermennig","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-3352-Kleiner_Odermennig_Agrimonia_eupatoria.htm"
"Agrimonia procera","Großer Odermennig","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-42446-GroAer_Odermennig_Agrimonia_procera.htm"
"Agrimonia procera","Großer Odermennig","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2027-GroAer_Odermennig_Agrimonia_procera.htm"
"Agrostemma githago","Gewöhnliche Kornrade","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-965-GewA¶hnl_Kornrade_Agrostemma_githago_SA_DEAKO006.htm"
"Agrostemma githago","Gewöhnliche Kornrade","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-43449-GewA¶hnl_Kornrade_Agrostemma_githago_SA_f10_qm.htm"
"Agrostis vinealis","Schmalrispiges Straußgras","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Ajuga chamaepitys","Gelber Günsel,Acker-Günsel","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Ajuga genevensis","Genfer Günsel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2028-Genfer_GA¼nsel_HeideG_Ajuga_genevensis_ab_Herbst_2022_wieder_lieferbar.htm"
"Ajuga reptans","Kriechender Günsel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2029-Kriechender_GA¼nsel_Ajuga_reptans.htm"
"Ajuga reptans","Kriechender Günsel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39389-Kriechender_GA¼nsel_Ajuga_reptans.htm"
"Ajuga reptans","Kriechender Günsel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-707-Kriechender_GA¼nsel_weiA_Ajuga_reptans_Alba.htm"
"Ajuga reptans","Kriechender Günsel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2031-Kriechender_GA¼nsel_weiA_Ajuga_reptans_Alba.htm"
"Ajuga reptans","Kriechender Günsel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39391-Kriechender_GA¼nsel_weiA_Ajuga_reptans_Alba.htm"
"Ajuga reptans","Kriechender Günsel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-710-Kriechender_GA¼nsel_rosa_Ajuga_reptans_Rosea.htm"
"Ajuga reptans","Kriechender Günsel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2034-Kriechender_GA¼nsel_rosa_Ajuga_reptans_Rosea.htm"
"Ajuga reptans","Kriechender Günsel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39394-Kriechender_GA¼nsel_rosa_Ajuga_reptans_Rosea.htm"
"Alchemilla alpina","Alpen-Frauenmantel,Alpen-Silbermantel, Bergfrauenmantel, Silberkraut, Silbermänteli","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2035-AlpenFrauenmantel_Alchemilla_alpina.htm"
"Alchemilla hoppeana","Berg-Silbermantel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2039-Hoppes_Frauenmantel_Alchemilla_hoppeana_zur_Zeit_nicht_lieferbar.htm"
"Alchemilla vulgaris","Gemeiner Frauenmantel,Alchemilla xanthochlora","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Alchemilla xanthochlora","Gelbgrüner Frauenmantel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2038-GewA¶hnl_Frauenmantel_GelbgrA¼ner_F_Alchemilla_xanthochlora_vulgaris.htm"
"Alchemilla xanthochlora","Gelbgrüner Frauenmantel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-40011-GewA¶hnl_Frauenmantel_GelbgrA¼ner_F_Alchemilla_xanthochlora_vulgaris.htm"
"Alisma lanceolatum","Lanzettblättriger Froschlöffel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-711-LanzettblA¤ttr_FroschlA¶ffel_Alisma_lanceolatum.htm"
"Alisma plantago-aquatica","Gewöhnlicher Froschlöffel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-712-GewA¶hnl_FroschlA¶ffel_Alisma_plantagoaquatica.htm"
"Allium angulosum","Kanten-Lauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-1640-Kantiger_Lauch_Allium_angulosum.htm"
"Allium angulosum","Kanten-Lauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-43024-Kantiger_Lauch_Allium_angulosum.htm"
"Allium carinatum","Kiel-Lauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-507-SchA¶ner_Lauch_Gekielter_Lauch_Allium_carinatum_ssp_pulch_Album_Topf_zur_Zeit_nicht_lieferbar.htm"
"Allium carinatum","Kiel-Lauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-506-SchA¶ner_Lauch_Gekielter_Lauch_Allium_carinatum_ssp_pulchellum_Topf.htm"
"Allium lusitanicum","Berg-Lauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Allium rotundum","Runder Lauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-43298-Runder_Lauch_Allium_rotundum_sspjajlae_10_St_Topf.htm"
"Allium schoenoprasum","Schnittlauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-512-SchnittLauch_Allium_schoenoprasum.htm"
"Allium schoenoprasum","Schnittlauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-713-SchnittLauch_Allium_schoenoprasum.htm"
"Allium schoenoprasum","Schnittlauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-36241-SchnittLauch_Allium_schoenoprasum.htm"
"Allium schoenoprasum","Schnittlauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-42065-SchnittLauch_Allium_schoenoprasum_Wildform_SA_fA¼r_10_qm.htm"
"Allium schoenoprasum","Schnittlauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-3357-SchnittLauch_Allium_schoenoprasum_Topf.htm"
"Allium sphaerocephalon","Kugelköpfiger Lauch,Kopflauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-1403-KugelLauch_Allium_sphaerocephalon_25_St_zur_Zeit_nicht_lieferbar_Ab_Sept_2022_wieder.htm"
"Allium sphaerocephalon","Kugelköpfiger Lauch,Kopflauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-42602-KugelLauch_Allium_sphaerocephalon_Tb.htm"
"Allium strictum","Steifer Lauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Allium suaveolens","Duftlauch,Wohlriechender Lauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Allium ursinum","Bärlauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-515-BA¤rLauch_Allium_ursinum_Topf.htm"
"Allium ursinum","Bärlauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-40016-BA¤rLauch_Allium_ursinum_Topf.htm"
"Allium vineale","Weinbergs-Lauch","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Alnus alnobetula","Grün-Erle","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Althaea officinalis","Echter Eibisch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2042-Echter_Eibisch_Althaea_officinalis.htm"
"Althaea officinalis","Echter Eibisch","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-3360-Echter_Eibisch_Althaea_officinalis.htm"
"Alyssum alyssoides","Kelch-Steinkraut","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-41229-KelchSteinkraut_Alyssum_alyssoides_SA.htm"
"Alyssum montanum","Berg-Steinkraut,Steinkresse, Steinrich","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2768-BergSteinkraut_Alyssum_montanum.htm"
"Alyssum montanum","Berg-Steinkraut,Steinkresse, Steinrich","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-1138-BergSteinkraut_Alyssum_montanum_Berggold.htm"
"Alyssum montanum","Berg-Steinkraut,Steinkresse, Steinrich","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2045-BergSteinkraut_Alyssum_montanum_Luna.htm"
"Ambrosia artemisiifolia","Beifußblättriges Traubenkraut","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Amelanchier ovalis","Gewöhnliche Felsenbirne,Echte Felsenbirne","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-901-GewA¶hnl_Felsenbirne_Amelanchier_ovalis.htm"
"Amelanchier ovalis","Gewöhnliche Felsenbirne,Echte Felsenbirne","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-41075-GewA¶hnl_Felsenbirne_Amelanchier_ovalis.htm"
"Amelanchier ovalis","Gewöhnliche Felsenbirne,Echte Felsenbirne","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-15-ZwergFelsenbirne_Amelanchier_ovalis_varpumila_HelveticaA°.htm"
"Amelanchier ovalis","Gewöhnliche Felsenbirne,Echte Felsenbirne","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-41779-ZwergFelsenbirne_Amelanchier_ovalis_varpumila_HelveticaA°.htm"
"Ammophila arenaria","Gewöhnlicher Strandhafer","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Anagallis arvensis","Acker-Gauchheil,Roter Gauchheil, Nebelpflanze, Weinbergsstern, Wetterkraut","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-967-AckerGauchheil_Anagallis_arvensis_SA.htm"
"Anagallis tenella","Zarter Gauchheil","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Anarrhinum bellidifolium","Lochschlund","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Anchusa arvensis","Acker-Ochsenzunge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-968-GewA¶hnl_AckerKrummhals_Anchusa_arvensis_SA.htm"
"Anchusa officinalis","Gemeine Ochsenzunge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2047-GewA¶hnl_Ochsenzunge_Anchusa_officinalis.htm"
"Anchusa officinalis","Gemeine Ochsenzunge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-40017-GewA¶hnl_Ochsenzunge_Anchusa_officinalis.htm"
"Andromeda polifolia","Polei-Gränke,Lavendelheide, Rosmarinheide","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Anemone narcissiflora","Narzissen-Windröschen","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Anemone nemorosa","Busch-Windröschen","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-518-BuschWindrA¶schen_Anemone_nemorosa_Topf_zur_Zeit_nicht_lieferbar_Ab_FrA¼hjahr_2023_wieder_da.htm"
"Anemone nemorosa","Busch-Windröschen","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2053-BuschWindrA¶schen_Anemone_nemorosa_Topf_zur_Zeit_nicht_lieferbar_Ab_FrA¼hjahr_2023_wieder_da.htm"
"Anemone ranunculoides","Gelbes Windröschen","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-521-Gelbes_WindrA¶schen_Anemone_ranunculoides_zur_Zeit_nicht_lieferbar_Ab_FrA¼hjahr_2023_wieder_da.htm"
"Anemone ranunculoides","Gelbes Windröschen","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2054-Gelbes_WindrA¶schen_Anemone_ranunculoides_zur_Zeit_nicht_lieferbar_Ab_FrA¼hjahr_2023_wieder_da.htm"
"Anemone sylvestris","Großes Windröschen","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2055-GroAes_WindrA¶schen_Anemone_sylvestris.htm"
"Angelica archangelica","Echte Engelwurz","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2056-Echte_Engelwurz_Angelica_archangelica.htm"
"Angelica archangelica","Echte Engelwurz","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39655-Echte_Engelwurz_Angelica_archangelica.htm"
"Angelica palustris","Sumpf-Engelwurz","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Angelica sylvestris","Wald-Engelwurz,Wilde Engelswurz","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2057-WaldEngelwurz_Angelica_sylvestris_zur_Zeit_nicht_lieferbar.htm"
"Angelica sylvestris","Wald-Engelwurz,Wilde Engelswurz","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39656-WaldEngelwurz_Angelica_sylvestris_zur_Zeit_nicht_lieferbar.htm"
"Antennaria dioica","Gewöhnliche Katzenpfötchen","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2058-GewA¶hnl_KatzenpfA¶tchen_Antennaria_dioica.htm"
"Anthemis arvensis","Acker-Hundskamille","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-970-AckerHundskamille_Anthemis_arvensis_SA.htm"
"Anthemis austriaca","Österreichische Hundskamille","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Anthemis tinctoria","Färberkamille,Färber-Hundskamille","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2061-FA¤rberHundskamille_Anthemis_tinctoria.htm"
"Anthemis tinctoria","Färberkamille,Färber-Hundskamille","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-43352-FA¤rberHundskamille_Anthemis_tinctoria_SA_fA¼r_10_qm.htm"
"Anthericum liliago","Traubige Graslilie,Astlose Graslilie","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2063-Astlose_Graslilie_Anthericum_liliago.htm"
"Anthericum ramosum","Ästige Graslilie,Rispige Graslilie","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2064-Astige_Graslilie_Anthericum_ramosum.htm"
"Anthoxanthum odoratum","Gewöhnliches Ruchgras","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-1045-GewA¶hnl_Ruchgras_Anthoxanthum_odoratum.htm"
"Anthriscus cerefolium","Echter Kerbel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39261-Echter_GartenKerbel_Anthriscus_cerefolium_SA_DEAKO006.htm"
"Anthyllis vulneraria","Gewöhnlicher Wundklee","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2067-GewA¶hnl_Wundklee_Anthyllis_vulneraria.htm"
"Antirrhinum orontium","Acker-Löwenmaul","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-971-FeldLA¶wenmaul_Antirrhinum_orontium_SA.htm"
"Apium graveolens","Sellerie","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-3102-SchnittSellerie_Apium_graveolens.htm"
"Apium nodiflorum","Knotenblütiger Sellerie,Sumpfschirm","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-43407-KnotenblA¼tiger_Sellerie_Sumpfschirm_Sedanina_Apium_nodiflorum.htm"
"Apium nodiflorum","Knotenblütiger Sellerie,Sumpfschirm","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-43409-KnotenblA¼tiger_Sellerie_Sumpfschirm_Sedanina_Apium_nodiflorum.htm"
"Aquilegia atrata","Schwarzviolette Akelei","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2073-Schwarzviolette_Akelei_Aquilegia_atrata.htm"
"Aquilegia vulgaris","Gemeine Akelei","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2070-GewA¶hnl_Akelei_Aquilegia_vulgaris.htm"
"Aquilegia vulgaris","Gemeine Akelei","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-43458-GewA¶hnl_Akelei_Aquilegia_vulgaris_SA_fA¼r_10_qm.htm"
"Aquilegia vulgaris","Gemeine Akelei","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2071-GewA¶hnl_Akelei_Aquilegia_vulgaris_Alba.htm"
"Arabis alpina","Alpen-Gänsekresse","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Arabis hirsuta","Behaarte Gänsekresse,Rauhaarige Gänsekresse","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Arctium tomentosum","Filz-Klette","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2076-Filzige_Klette_Arctium_tomentosum.htm"
"Arctium tomentosum","Filz-Klette","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39399-Filzige_Klette_Arctium_tomentosum.htm"
"Arctostaphylos uva-ursi","Echte Bärentraube","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-41536-BA¤rentraube_Arctostaphylos_uvaursi_sZwerggehA¶lze.htm"
"Arctostaphylos uva-ursi","Echte Bärentraube","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-16-BA¤rentraube_Arctostaphylos_uvaursi.htm"
"Armeria arenaria","Wegerich-Grasnelke","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Armeria maritima","Strand-Grasnelke","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-43241-GewA¶hnl_Grasnelke_Armeria_maritima_Alba.htm"
"Armeria maritima","Strand-Grasnelke","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-43339-GewA¶hnl_Grasnelke_Armeria_maritima_sspelongata_DA_zur_Zeit_nicht_lieferbar.htm"
"Armeria maritima","Strand-Grasnelke","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-42421-GewA¶hnl_Grasnelke_Armeria_maritima_sspelongata_zur_Zeit_nicht_lieferbar.htm"
"Armeria maritima","Strand-Grasnelke","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2079-GewA¶hnl_Grasnelke_Armeria_maritima_zur_Zeit_nicht_lieferbar.htm"
"Arnica montana","Echte Arnika","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-1316-BergWohlverleih_Echte_Arnika_Arnica_montana_kalkunvertrA¤glich.htm"
"Arnica montana","Echte Arnika","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2082-BergWohlverleih_Echte_Arnika_Arnica_montana_kalkunvertrA¤glich.htm"
"Artemisia absinthium","Echter Wermut,Absinth","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2084-Echter_Wermut_Absinth_Artemisia_absinthium.htm"
"Artemisia absinthium","Echter Wermut,Absinth","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-3369-Echter_Wermut_Absinth_Artemisia_absinthium.htm"
"Artemisia absinthium","Echter Wermut,Absinth","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39402-Echter_Wermut_Absinth_Artemisia_absinthium.htm"
"Artemisia absinthium","Echter Wermut,Absinth","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-3174-ZwergWermut_Absinth_Artemisia_absinthium_Powis_zur_Zeit_nicht_lieferbar.htm"
"Artemisia absinthium","Echter Wermut,Absinth","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-39403-ZwergWermut_Absinth_Artemisia_absinthium_Powis_zur_Zeit_nicht_lieferbar.htm"
"Artemisia austriaca","Österreich-Wermut,Österreichischer Beifuß","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-41529-Asterreichischer_BeifuA_Artemisia_austriaca.htm"
"Artemisia austriaca","Österreich-Wermut,Österreichischer Beifuß","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-41530-Asterreichischer_BeifuA_Artemisia_austriaca.htm"
"Artemisia campestris","Feld-Beifuß","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-2085-FeldBeifuA_Artemisia_campestris.htm"
"Artemisia maritima","Strand-Beifuß","Kräuter- und Wildpflanzen-Gärtnerei Strickler",NA
"Artemisia pontica","Pontischer Beifuß,Römischer Wermut","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/shop-42451-Pontischer_BeifuA_RA¶mischer_Wermut_Artemisia_pontica_zur_Zeit_nicht_lieferbar.htm"
