"Wissenschaftlicher Name","Deutscher Name","Produzent","URL"
"Campanula glomerata","Knäuel-Glockenblume,Büschelglockenblume, Knäuekblütige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/knaeul-glockenblume-campanula-glomerata.html"
"Campanula glomerata","Knäuel-Glockenblume,Büschelglockenblume, Knäuekblütige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/Knaeul-Glockenblume-Joan-Elliot--Campanula-glomerata-.html"
"Campanula glomerata","Knäuel-Glockenblume,Büschelglockenblume, Knäuekblütige Glockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2558/campanula-glomerata"
"Campanula glomerata","Knäuel-Glockenblume,Büschelglockenblume, Knäuekblütige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/campanula-glomerata-saatgut-kaufen.html"
"Campanula glomerata","Knäuel-Glockenblume,Büschelglockenblume, Knäuekblütige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/campanula-glomerata-573-wildpflanze-naturnah.html"
"Campanula glomerata","Knäuel-Glockenblume,Büschelglockenblume, Knäuekblütige Glockenblume","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Campanula%20glomerata"
"Campanula latifolia","Breitblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/wald-glockenblume-campanula-latifolia.html"
"Campanula latifolia","Breitblättrige Glockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2575/campanula-latifolia"
"Campanula latifolia","Breitblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/campanula-latifolia-saatgut-kaufen.html"
"Campanula latifolia","Breitblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/campanula-latifolia-574-wildpflanze-naturnah.html"
"Campanula latifolia","Breitblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/campanula-latifolia-alba-wildpflanze-naturnah.html"
"Campanula latifolia","Breitblättrige Glockenblume","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Campanula%20latifolia"
"Campanula patula","Wiesen-Glockenblume","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1"
"Campanula patula","Wiesen-Glockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/campanula-patula-wiesenglockenblume.html"
"Campanula patula","Wiesen-Glockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/wiesen-glockenblume-campanula-patula.html"
"Campanula patula","Wiesen-Glockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1686/campanula-patula-sa-10qm"
"Campanula patula","Wiesen-Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/campanula-patula-saatgut-kaufen.html"
"Campanula persicifolia","Pfirsichblättrige Glockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/campanula-persicifolia-pfirsichblatt-glockenblume.html"
"Campanula persicifolia","Pfirsichblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/pfirsichblaettrige-glockenblume-campanula-persicifolia.html"
"Campanula persicifolia","Pfirsichblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/pfirsichblaettrige-glockenblume-moerheimii-campanula-persicifolia.html"
"Campanula persicifolia","Pfirsichblättrige Glockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2601/campanula-persicifolia"
"Campanula persicifolia","Pfirsichblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/campanula-persicifolia-saatgut-kaufen.html"
"Campanula persicifolia","Pfirsichblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/campanula-persicifolia-576-wildpflanze-naturnah.html"
"Campanula persicifolia","Pfirsichblättrige Glockenblume","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Campanula%20persicifolia"
"Campanula rapunculus","Rapunzel-Glockenblume","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1"
"Campanula rapunculus","Rapunzel-Glockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/rapunzel-glockenblume-campanula-rapunculus.html"
"Campanula rapunculus","Rapunzel-Glockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/rapunzel-glockenblume-campanula-rapunculus.html"
"Campanula rapunculus","Rapunzel-Glockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1691/campanula-rapunculus-sa-10qm"
"Campanula rapunculus","Rapunzel-Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/campanula-rapunculus-saatgut-kaufen.html"
"Campanula rhomboidalis","Rautenblättrige Glockenblume",NA,NA
"Campanula rotundifolia","Rundblättrige Glockenblume","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1"
"Campanula rotundifolia","Rundblättrige Glockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/campanula-rotundifolia-rundblatt-glockenblume.html"
"Campanula rotundifolia","Rundblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/rundblaettrige-glockenblume-campanula-rotundifolia.html"
"Campanula rotundifolia","Rundblättrige Glockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2666/campanula-rotundifolia"
"Campanula rotundifolia","Rundblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/campanula-rotundifolia-saatgut-kaufen.html"
"Campanula rotundifolia","Rundblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/campanula-rotundifolia-578-wildpflanze-naturnah.html"
"Campanula rotundifolia","Rundblättrige Glockenblume","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Campanula%20rotundifolia"
"Campanula scheuchzeri","Scheuchzers Glockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2943/phyteuma-scheuchzeri"
"Campanula sibirica","Steppen-Glockenblume",NA,NA
"Campanula trachelium","Nesselblättrige Glockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/campanula-trachelium-nesselblatt-glockenblume.html"
"Campanula trachelium","Nesselblättrige Glockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/nessel-glockenblume-campanula-trachelium.html"
"Campanula trachelium","Nesselblättrige Glockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2710/campanula-trachelium"
"Campanula trachelium","Nesselblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/campanula-trachelium-saatgut-kaufen.html"
"Campanula trachelium","Nesselblättrige Glockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/campanula-trachelium-579-wildpflanze-naturnah.html"
"Campanula trachelium","Nesselblättrige Glockenblume","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Campanula%20trachelium"
"Cardamine alpina","Alpen-Schaumkraut",NA,NA
"Cardamine amara","Kressen-Schaumkraut","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1753/cardamine-amara"
"Cardamine bulbifera","Zwiebel-Schaumkraut",NA,NA
"Cardamine flexuosa","Wald-Schaumkraut",NA,NA
"Cardamine impatiens","Spring-Schaumkraut",NA,NA
"Cardamine pratensis","Wiesen-Schaumkraut","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/wiesen-schaumkraut-cardamine-pratensis.html"
"Cardamine pratensis","Wiesen-Schaumkraut","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2741/cardamine-pratensis"
"Cardamine pratensis","Wiesen-Schaumkraut","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/cardamine-pratensis-saatgut-kaufen.html"
"Cardamine pratensis","Wiesen-Schaumkraut","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/cardamine-pratensis-581-wildpflanze-naturnah.html"
"Cardamine pratensis","Wiesen-Schaumkraut","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Cardamine%20pratensis"
"Carduus acanthoides","Weg-Distel",NA,NA
"Carduus defloratus","Alpen-Distel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2764/carduus-defloratus"
"Carduus nutans","Nickende Distel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/carduus-nutans-nickende-kratzdistel.html"
"Carduus nutans","Nickende Distel","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/nickende-distel-carduus-nutans.html"
"Carduus nutans","Nickende Distel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2773/carduus-nutans"
"Carduus nutans","Nickende Distel","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/carduus-nutans-saatgut-kaufen.html"
"Carduus nutans","Nickende Distel","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/carduus-nutans-582-wildpflanze-naturnah.html"
"Carex acuta","Schlank-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/3518/pak-918-saatgut-ufermischung"
"Carex alba","Weiße Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2249/carex-alba"
"Carex arenaria","Sand-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/3510/pak-908-zusatzsaatgut-f-dachbegruenungen"
"Carex brizoides","Zittergras-Segge",NA,NA
"Carex caryophyllea","Frühlings-Segge","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Carex%20caryophyllea"
"Carex davalliana","Davalls Segge,Torf-Segge",NA,NA
"Carex diandra","Draht-Segge",NA,NA
"Carex digitata","Finger-Segge","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Carex%20digitata"
"Carex divulsa","Westfälische Segge,Leers Segge, Vielblättrige Segge",NA,NA
"Carex elata","Steife Segge","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Carex%20elata"
"Carex ericetorum","Heide-Segge",NA,NA
"Carex flacca","Blaugrüne Segge","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/graeser.html?tt_products%5Bpp%5D=0"
"Carex flacca","Blaugrüne Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2258/carex-flacca-glauca"
"Carex flava","Gelbe Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2267/carex-flava"
"Carex humilis","Erd-Segge,Zwergsegge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1799/carex-humilis"
"Carex leporina","Hasenpfoten-Segge","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/graeser.html?tt_products%5Bpp%5D=0"
"Carex montana","Berg-Segge","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/berg-segge-carex-montana.html"
"Carex montana","Berg-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1817/carex-montana"
"Carex montana","Berg-Segge","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Carex%20montana"
"Carex nigra","Wiesen-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1828/carex-nigra"
"Carex obtusata","Stumpfe Segge",NA,NA
"Carex ornithopoda","Vogelfuß-Segge","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Carex%20ornithopoda"
"Carex panicea","Hirse-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1839/carex-panicea"
"Carex paniculata","Rispen-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1853/carex-paniculata"
"Carex pendula","Hänge-Segge,Riesen-Segge, Große Segge, Hängende Segge","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/graeser.html?tt_products%5Bpp%5D=0"
"Carex pendula","Hänge-Segge,Riesen-Segge, Große Segge, Hängende Segge","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/riesen-segge-carex-pendula.html"
"Carex pendula","Hänge-Segge,Riesen-Segge, Große Segge, Hängende Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1864/carex-pendula"
"Carex pendula","Hänge-Segge,Riesen-Segge, Große Segge, Hängende Segge","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Carex%20pendula"
"Carex pilulifera","Pillen-Segge",NA,NA
"Carex pseudocyperus","Scheinzypergras-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1767/carex-pseudocyperus"
"Carex remota","Winkel-Segge","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/graeser.html?tt_products%5Bpp%5D=0"
"Carex remota","Winkel-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1875/carex-remota"
"Carex remota","Winkel-Segge","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Carex%20remota"
"Carex riparia","Ufer-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1886/carex-riparia"
"Carex rostrata","Schnabel-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2688/campanula-rotundifolia-white-gem"
"Carex sempervirens","Horst-Segge",NA,NA
"Carex spicata","Dichtährige Segge",NA,NA
"Carex sylvatica","Wald-Segge","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/graeser.html?tt_products%5Bpp%5D=0"
"Carex sylvatica","Wald-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1899/carex-sylvatica"
"Carex umbrosa","Schatten-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1910/carex-umbrosa"
"Carex umbrosa","Schatten-Segge","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Carex%20umbrosa"
"Carex vulpina","Fuchs-Segge","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/graeser.html?tt_products%5Bpp%5D=0"
"Carex vulpina","Fuchs-Segge","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1922/carex-vulpina"
"Carlina acaulis","Silberdistel,Große Eberwurz","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/carlina-acaulis-simplex-silberdistel.html"
"Carlina acaulis","Silberdistel,Große Eberwurz","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/Carlina-acaulis-ssp--simplex--Silberdistel-.html"
"Carlina acaulis","Silberdistel,Große Eberwurz","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2807/carlina-acaulis"
"Carlina acaulis","Silberdistel,Große Eberwurz","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/carlina-acaulis-585-wildpflanze-naturnah.html"
"Carlina acaulis","Silberdistel,Große Eberwurz","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Carlina%20acaulis"
"Carlina vulgaris","Golddistel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/carlina-vulgaris-golddistel.html"
"Carlina vulgaris","Golddistel","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/gewoehnliche-golddistel-carlina-vulgaris.html"
"Carlina vulgaris","Golddistel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2820/carlina-vulgaris"
"Carlina vulgaris","Golddistel","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/carlina-vulgaris-saatgut-kaufen.html"
"Carlina vulgaris","Golddistel","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/carlina-vulgaris-586-wildpflanze-naturnah.html"
"Carum carvi","Echter Kümmel","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/arznei-gewuerz-und-kulturpflanzen.html?tt_products%5Bpp%5D=0"
"Carum carvi","Echter Kümmel","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/kuemmel.html"
"Carum carvi","Echter Kümmel","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/echter-kuemmel-carum-carvi.html"
"Carum carvi","Echter Kümmel","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2832/carum-carvi"
"Carum carvi","Echter Kümmel","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/carum-carvi-saatgut-kaufen.html"
"Carum carvi","Echter Kümmel","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Carum%20carvi"
"Centaurea cyanus","Kornblume","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1"
"Centaurea cyanus","Kornblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/centaurea-cyanus-kornblume.html"
"Centaurea cyanus","Kornblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1703/centaurea-cyanus-sa-10qm"
"Centaurea cyanus","Kornblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/centaurea-cyanus-saatgut-kaufen.html"
"Centaurea cyanus","Kornblume","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Centaurea%20cyanus"
"Centaurea jacea","Wiesen-Flockenblume","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1"
"Centaurea jacea","Wiesen-Flockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/centaurea-jacea-wiesenflockenblume.html"
"Centaurea jacea","Wiesen-Flockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/wiesen-flockenblume-centaurea-jacea.html"
"Centaurea jacea","Wiesen-Flockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2857/centaurea-jacea-sspjacea"
"Centaurea jacea","Wiesen-Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/centaurea-jacea-saatgut-kaufen.html"
"Centaurea jacea","Wiesen-Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/centaurea-jacea-587-wildpflanze-naturnah.html"
"Centaurea jacea","Wiesen-Flockenblume","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Centaurea%20jacea"
"Centaurea montana","Berg-Flockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/centaurea-montana-bergflockenblume.html"
"Centaurea montana","Berg-Flockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/berg-flockenblume-centaurea-montana.html"
"Centaurea montana","Berg-Flockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2866/centaurea-montana"
"Centaurea montana","Berg-Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/centaurea-montana-saatgut-kaufen.html"
"Centaurea montana","Berg-Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/centaurea-montana-588-wildpflanze-naturnah.html"
"Centaurea montana","Berg-Flockenblume","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Centaurea%20montana"
"Centaurea nigra","Schwarze Flockenblume","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1"
"Centaurea nigra","Schwarze Flockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/centaurea-nigra-schwarze-flockenblume.html"
"Centaurea nigra","Schwarze Flockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/dunkle-flockenblume-centaurea-nigra.html"
"Centaurea nigra","Schwarze Flockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2900/centaurea-nigra-sspnemoralis"
"Centaurea nigra","Schwarze Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/centaurea-nigra-saatgut-kaufen.html"
"Centaurea nigra","Schwarze Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/centaurea-nigra-589-wildpflanze-naturnah.html"
"Centaurea nigrescens","Schwärzliche Flockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/3507/pak-904-magerrasen-saatgut-fuer-trockene-standorte"
"Centaurea phrygia","Phrygische Flockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2931/centaurea-pseudophrygia"
"Centaurea pseudophrygia","Perücken-Flockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/peruecken-flockenblume-centaurea-pseudophrygia.html"
"Centaurea pseudophrygia","Perücken-Flockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2931/centaurea-pseudophrygia"
"Centaurea pseudophrygia","Perücken-Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/centaurea-pseudophrygia-wildpflanze-naturnah.html"
"Centaurea scabiosa","Skabiosen-Flockenblume","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1"
"Centaurea scabiosa","Skabiosen-Flockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/centaurea-scabiosa-skabiosen-flockenblume-4744.html"
"Centaurea scabiosa","Skabiosen-Flockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/centaurea-scabiosa-skabiosen-flockenblume.html"
"Centaurea scabiosa","Skabiosen-Flockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/skabiosen-flockenblume-centaurea-scabiosa.html"
"Centaurea scabiosa","Skabiosen-Flockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2941/centaurea-scabiosa-sspalpestris"
"Centaurea scabiosa","Skabiosen-Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/centaurea-scabiosa-saatgut-kaufen.html"
"Centaurea scabiosa","Skabiosen-Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/centaurea-scabiosa-591-wildpflanze-naturnah.html"
"Centaurea scabiosa","Skabiosen-Flockenblume","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Centaurea%20scabiosa"
"Centaurea stoebe","Rispen-Flockenblume","Staudengärtnerei StaudenSpatz","https://www.staudenspatz.de/rispen-flockenblume-centaurea-stoebe.html"
"Centaurea stoebe","Rispen-Flockenblume","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2968/centaurea-stoebe"
"Centaurea stoebe","Rispen-Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/centaurea-stoebe-saatgut-kaufen.html"
"Centaurea stoebe","Rispen-Flockenblume","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/centaurea-stoebe-592-wildpflanze-naturnah.html"
"Centaurium erythraea","Echtes Tausendgüldenkraut","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/centaurium-erythraea-tausendg-ldenkraut.html"
"Centaurium erythraea","Echtes Tausendgüldenkraut","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2986/centaurium-erythraea-umbellatum"
"Centaurium erythraea","Echtes Tausendgüldenkraut","Staudengärtnerei Gaißmayer","https://www.gaissmayer.de/web/shop/suche/produkte/?suche=Centaurium%20erythraea"
"Cephalanthera damasonium","Bleiches Waldvöglein",NA,NA
"Cerastium arvense","Acker-Hornkraut",NA,NA
"Ceratophyllum demersum","Raues Hornblatt,Gemeines Hornblatt","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/1780/ceratophyllum-demersum"
"Ceratophyllum submersum","Zartes Hornblatt",NA,NA
"Cerinthe minor","Kleine Wachsblume",NA,NA
"Chaerophyllum aromaticum","Gewürz-Kälberkropf","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2356/chaerophyllum-aromaticum"
"Chaerophyllum aureum","Gold-Kälberkropf","Rieger-Hofmann","https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=1"
"Chaerophyllum aureum","Gold-Kälberkropf","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2363/chaerophyllum-aureum"
"Chaerophyllum bulbosum","Knolliger Kälberkropf","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/kerbelruebe-chaerophyllum-bulbosum.html"
