"values","name"
"https://www.stauden-spatzundfrank.de/berg-gamander-teucrium-montanum.html","Berg-Gamander (Teucrium montanum)"
"https://www.stauden-spatzundfrank.de/berg-laserkraut-laserpitium-siler.html","Berg-Laserkraut (Laserpitium siler)"
"https://www.stauden-spatzundfrank.de/berg-lauch-allium-senescens-ssp-montanum-allium-lusitanicum.html","Berg-Lauch (Allium senescens ssp. montanum, Allium lusitanicum)"
"https://www.stauden-spatzundfrank.de/berg-lauch-ausdauerender-lauch-allium-senescens-ssp-senescens.html","Berg-Lauch, Ausdauernder Lauch (Allium senescens ssp. senescens)"
"https://www.stauden-spatzundfrank.de/berg-meister-asperula-gussonii.html","Berg-Meister, Bergmeier (Asperula gussonii)"
"https://www.stauden-spatzundfrank.de/berg-sandgloeckchen-jasione-montana.html","Berg-Sandglöckchen (Jasione montana)"
"https://www.stauden-spatzundfrank.de/berg-segge-carex-montana.html","Berg-Segge (Carex montana)"
"https://www.stauden-spatzundfrank.de/berg-steinkraut-alyssum-montanum-berggold.html","Berg-Steinkraut Berggold (Alyssum montanum Berggold)"
"https://www.stauden-spatzundfrank.de/bibernelle-pimpinella-saxifraga.html","Bibernelle (Pimpinella saxifraga)"
"https://www.stauden-spatzundfrank.de/blassgelber-klee-trifolium-ochroleucum.html","Blassgelber Klee (Trifolium ochroleucum)"
"https://www.stauden-spatzundfrank.de/blauschwingel-festuca-cinerea.html","Blauschwingel (Festuca cinerea)"
"https://www.stauden-spatzundfrank.de/blauschwingel-eisvogel-festuca-cinerea-eisvogel.html","Blauschwingel Eisvogel (Festuca cinerea Eisvogel)"
"https://www.stauden-spatzundfrank.de/blut-storchschnabel-geranium-sanguineum.html","Blut-Storchschnabel (Geranium sanguineum)"
"https://www.stauden-spatzundfrank.de/blutampfer-rumex-acetosa-var-sanguinea.html","Blutampfer (Rumex acetosa var. sanguinea)"
"https://www.stauden-spatzundfrank.de/blutweiderich-lythrum-salicaria.html","Blutweiderich (Lythrum salicaria)"
"https://www.stauden-spatzundfrank.de/blutweiderich-blush-lythrum-salicaria-blush.html","Blutweiderich Blush (Lythrum salicaria Blush)"
"https://www.stauden-spatzundfrank.de/blutweiderich-robin-lythrum-salicaria-robin.html","Blutweiderich Robin (Lythrum salicaria Robin)"
"https://www.stauden-spatzundfrank.de/blutwurz-tormentill-potentilla-erecta.html","Blutwurz, Tormentill (Potentilla erecta)"
"https://www.stauden-spatzundfrank.de/brandkraut-phlomis-.html","Brandkraut (Phlomis russeliana)"
"https://www.stauden-spatzundfrank.de/braune-schwalbenwurz-vincetoxicum-fuscatum.html","Braune Schwalbenwurz (Vincetoxicum fuscatum)"
"https://www.stauden-spatzundfrank.de/braunelle-gruss-aus-isernhagen-prunella-grandiflora-gruss-aus-isernhagen.html","Braunelle Gruß aus Isernhagen (Prunella grandiflora Gruß aus Isernhagen)"
"https://www.stauden-spatzundfrank.de/Braeunlicher-Fingerhut--Digitalis-obscura-.html","Bräunlicher Fingerhut (Digitalis obscura)"
"https://www.stauden-spatzundfrank.de/breitblaettiges-laserkraut-laserpitium-latifolium.html","Breitblättiges Laserkraut (Laserpitium latifolium)"
"https://www.stauden-spatzundfrank.de/brennender-busch-diptam-dictamnus-albus.html","Brennender Busch, Diptam (Dictamnus albus)"
"https://www.stauden-spatzundfrank.de/bronze-fenchel-foeniculum-vulgare-rubrum.html","Bronze-Fenchel (Foeniculum vulgare Rubrum)"
"https://www.stauden-spatzundfrank.de/bunte-kronwicke-coronilla-varia-securigera-varia.html","Bunte Kronwicke (Coronilla varia, Securigera varia)"
"https://www.stauden-spatzundfrank.de/bueschel-ehrenpreis-veronica-teucrium.html","Büschel-Ehrenpreis (Veronica teucrium)"
"https://www.stauden-spatzundfrank.de/bueschel-ehrenpreis-knallblau-veronica-teucrium-knallblau.html","Büschel-Ehrenpreis Knallblau (Veronica teucrium Knallblau)"
"https://www.stauden-spatzundfrank.de/Stipa-capillata--Bueschel-Haargras-.html","Büschel-Haargras (Stipa capillata)"
"https://www.stauden-spatzundfrank.de/bueschel-nelke-raue-nelke-dianthus-armeria.html","Büschel-Nelke, Raue Nelke (Dianthus armeria)"
"https://www.stauden-spatzundfrank.de/buschwindroeschen-allenii-anemone-nemorosa-allenii.html","Buschwindröschen Allenii (Anemone nemorosa Allenii)"
"https://www.stauden-spatzundfrank.de/buschwindroeschen-blue-eyes-anemone-nemorosa-blue-eyes.html","Buschwindröschen Blue Eyes (Anemone nemorosa Blue Eyes)"
"https://www.stauden-spatzundfrank.de/buschwindroeschen-bowles-purple-anemone-nemorosa-bowles-purple.html","Buschwindröschen Bowles Purple (Anemone nemorosa Bowles Purple)"
"https://www.stauden-spatzundfrank.de/buschwindroeschen-deisterglut-anemone-nemorosa-deisterglut.html","Buschwindröschen Deisterglut (Anemone nemorosa Deisterglut)"
"https://www.stauden-spatzundfrank.de/buschwindroeschen-parlez-vous-anemone-nemorosa-parlez-vous.html","Buschwindröschen Parlez vous (Anemone nemorosa Parlez Vous)"
"https://www.stauden-spatzundfrank.de/buschwindroeschen-rosea-anemone-nemorosa-rosea.html","Buschwindröschen Rosea (Anemone nemorosa Rosea)"
"https://www.stauden-spatzundfrank.de/christrose-helleborus-niger.html","Christrose (Helleborus niger)"
"https://www.stauden-spatzundfrank.de/deutscher-alant-inula-germanica.html","Deutscher Alant (Inula germanica)"
"https://www.stauden-spatzundfrank.de/deutscher-backenklee-dorycnium-germanicum.html","Deutscher Backenklee (Dorycnium germanicum)"
"https://www.stauden-spatzundfrank.de/die-kleine-raupe-nimmersatt-stauden-als-raupenfutter.html","Die kleine Raupe Nimmersatt - Stauden als Raupenfutter"
"https://www.stauden-spatzundfrank.de/doldiges-habichtskraut-hieracium-umbellatum.html","Doldiges Habichtskraut (Hieracium umbellatum)"
"https://www.stauden-spatzundfrank.de/dorniger-hauhechel-ononis-spinosa.html","Dorniger Hauhechel (Ononis spinosa)"
"https://www.stauden-spatzundfrank.de/drachenkopf-dracocephalum-ruyschiana.html","Drachenkopf (Dracocephalum ruyschiana)"
"https://www.stauden-spatzundfrank.de/drachenmaul-horminum-pyrenaicum.html","Drachenmaul (Horminum pyrenaicum)"
"https://www.stauden-spatzundfrank.de/duft-salomonsiegel-polygonatum-odoratum.html","Duft-Salomonsiegel (Polygonatum odoratum)"
"https://www.stauden-spatzundfrank.de/duft-skabiose-scabiosa-canescens.html","Duft-Skabiose (Scabiosa canescens)"
"https://www.stauden-spatzundfrank.de/duftveilchen-viola-odorata.html","Duftveilchen (Viola odorata)"
"https://www.stauden-spatzundfrank.de/duftveilchen-koenigin-charlotte-viola-odorata-koenigin-charlotte.html","Duftveilchen Königin Charlotte (Viola odorata Königin Charlotte)"
"https://www.stauden-spatzundfrank.de/Duftveilchen-Royal-Wedding--Viola-odorata-Royal-Wedding-.html","Duftveilchen Royal Wedding (Viola odorata Royal Wedding)"
