"values","name"
"https://www.blauetikett.de/samen-1/wildblumen/angelica-archangelica-engelwurz.html","Angelica archangelica, Engelwurz   Samen"
"https://www.blauetikett.de/samen-1/wildblumen/angelica-silvestris-wald-engelwurz.html","Angelica silvestris, Wald-Engelwurz Samen"
"https://www.blauetikett.de/samen-1/wildblumen/antennaria-dioica-katzenpf-tchen.html","Antennaria dioica, Katzenpfötchen  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/anthemis-tinctoria-f-rberkamille.html","Anthemis tinctoria, Färberkamille  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/anthriscus-silvestris-wiesenkerbel.html","Anthriscus silvestris, Wiesenkerbel Samen"
"https://www.blauetikett.de/samen-1/wildblumen/anthyllis-vulneraria-wundklee.html","Anthyllis vulneraria, Wundklee  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/aquilegia-alpina-alpen-akelei.html","Aquilegia alpina, Alpen-Akelei   Samen"
"https://www.blauetikett.de/samen-1/wildblumen/aquilegia-atrata-dunkle-akelei.html","Aquilegia atrata, Dunkle Akelei  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/aquilegia-vulgaris-akelei-gew-hnliche.html","Aquilegia vulgaris, Akelei  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/arctium-lappa-klette.html","Arctium lappa,Große Klette  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/armeria-maritima-grasnelke.html","Armeria maritima, Grasnelke  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/arnica-montana-berg-wohlverleih.html","Arnica montana, Berg-Wohlverleih  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/arum-maculatum-aronstab.html","Arum maculatum, Aronstab"
"https://www.blauetikett.de/samen-1/wildblumen/sium-sisarum-zuckerwurzel.html","Sium sisarum, Zuckerwurzel"
"https://www.blauetikett.de/samen-1/wildblumen/astrantia-major-sterndolde.html","Astrantia major, Sterndolde  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/atropa-belladonna-tollkirsche.html","Atropa belladonna, Tollkirsche  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/ballota-nigra-schwarznessel.html","Ballota nigra, Schwarznessel   Samen"
"https://www.blauetikett.de/samen-1/wildblumen/bellis-perennis-gaensebluemchen.html","Bellis perennis, Gänseblümchen  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/betonica-officinalis-heilziest.html","Betonica officinalis, Heilziest  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/bryonia-dioica-rotfruechtige-zaunruebe.html","Bryonia dioica, Rotfrüchtige Zaunrübe  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/buphtalmum-salicifolium-goldmargarite-rindsauge.html","Buphtalmum salicifolium, Goldmargarite  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/calamintha-nepeta-echte-bergminze.html","Calamintha nepeta, Echte Bergminze  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/calendula-officinalis-ringelblume.html","Calendula officinalis, Ringelblume  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/caltha-palustris-sumpfdotterblume.html","Caltha palustris, Sumpfdotterblume Samen"
"https://www.blauetikett.de/samen-1/wildblumen/campanula-glomerata-kn-uelglockenblume.html","Campanula glomerata, Knäuelglockenblume  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/campanula-patula-wiesenglockenblume.html","Campanula patula, Wiesenglockenblume  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/campanula-persicifolia-pfirsichblatt-glockenblume.html","Campanula persicifolia, Pfirsichblatt-Glockenblume Samen"
"https://www.blauetikett.de/samen-1/wildblumen/campanula-rapunculoides-ackerglockenblume.html","Campanula rapunculoides, Ackerglockenblume  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/campanula-rotundifolia-rundblatt-glockenblume.html","Campanula rotundifolia, Rundblatt-Glockenblume Samen"
"https://www.blauetikett.de/samen-1/wildblumen/campanula-trachelium-nesselblatt-glockenblume.html","Campanula trachelium, Nesselblatt-Glockenblume  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/carlina-acaulis-simplex-silberdistel.html","Carlina acaulis simplex, Silberdistel Samen"
"https://www.blauetikett.de/samen-1/wildblumen/centaurea-cyanus-kornblume.html","Centaurea cyanus, Kornblume  Samen"
